Unnamed: 0,premise,hypothesis,prompt,rationale,split,correct_index,LLM_answer,judge_source,judge_score,candidate_label,gold_label,paper_gold_label,voted_label,voted_label_support,voted_label_margin,label_match,word_count,overlap_score,agreement_count,agreement_ratio,judge_view_rank,example_key,row_key
4217,Where can you buy shampoo along side items for nourishment?,"['hair salon', 'cabinet', 'supermarket', 'big box stores', 'at hotel']","Questions: Where can you buy shampoo along side items for nourishment?, Choices: (A) hair salon, (B) cabinet, (C) supermarket, (D) big box stores, (E) at hotel. Given the question 'Where can you buy shampoo along side items for nourishment?', which among the choices hair salon, cabinet, supermarket, big box stores at hotel is the correct answer? Explain your reasoning using conditional statements.
","1. The correct answer is (C) supermarket. A conditional statement is a statement that can be written in the form ""if p, then q"", where p is the hypothesis and q is the conclusion. A possible conditional statement for this question is: **If you want to buy shampoo along side items for nourishment, then you should go to a supermarket.**","1. the correct answer is (c) supermarket. a conditional statement is a statement that can be written in the form ""if p, then q"", where p is the hypothesis and q is the conclusion. a possible conditional statement for this question is: **if you want to buy shampoo along side items for nourishment, then you should go to a supermarket.**
",{'supermarket': 29},supermarket,if_else,4.151371794871796,supermarket,supermarket,supermarket,supermarket,6.565,6.565,True,60,0.28205128205128205,7,1.0,1,"where can you buy shampoo along side items for nourishment?</s>['hair salon', 'cabinet', 'supermarket', 'big box stores', 'at hotel']","where can you buy shampoo along side items for nourishment?</s>['hair salon', 'cabinet', 'supermarket', 'big box stores', 'at hotel']||1. the correct answer is (c) supermarket. a conditional statement is a statement that can be written in the form ""if p, then q"", where p is the hypothesis and q is the conclusion. a possible conditional statement for this question is: **if you want to buy shampoo along side items for nourishment, then you should go to a supermarket.**||if_else"
4218,Where would you play frisbee after enjoying some hot dogs?,"['the house.', 'disneyland', 'bowling alley', 'park', 'sporting event']","Questions: Where would you play frisbee after enjoying some hot dogs?, Choices: (A) the house., (B) disneyland, (C) bowling alley, (D) park, (E) sporting event. Given the question 'Where would you play frisbee after enjoying some hot dogs?', which among the choices the house., disneyland, bowling alley, park sporting event is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is (D) park. A possible conditional statement for this question is: ""If you want to play frisbee after enjoying some hot dogs, then you should go to a park."" The hypothesis is ""you want to play frisbee after enjoying some hot dogs"" and the conclusion is ""you should go to a park"". The other choices are not places where you can play frisbee after eating hot dogs.","5. the correct answer is (d) park. a possible conditional statement for this question is: ""if you want to play frisbee after enjoying some hot dogs, then you should go to a park."" the hypothesis is ""you want to play frisbee after enjoying some hot dogs"" and the conclusion is ""you should go to a park"". the other choices are not places where you can play frisbee after eating hot dogs.

",{'park': 29},park,if_else,4.151371794871796,park,park,park,park,6.565,6.565,True,71,0.28205128205128205,7,1.0,1,"where would you play frisbee after enjoying some hot dogs?</s>['the house.', 'disneyland', 'bowling alley', 'park', 'sporting event']","where would you play frisbee after enjoying some hot dogs?</s>['the house.', 'disneyland', 'bowling alley', 'park', 'sporting event']||5. the correct answer is (d) park. a possible conditional statement for this question is: ""if you want to play frisbee after enjoying some hot dogs, then you should go to a park."" the hypothesis is ""you want to play frisbee after enjoying some hot dogs"" and the conclusion is ""you should go to a park"". the other choices are not places where you can play frisbee after eating hot dogs.||if_else"
4219,"You can buy gum, candy and popcorn before watching what?","['water fountain', 'store', 'sidewalk', 'hospital', 'movies']","Questions: You can buy gum, candy and popcorn before watching what?, Choices: (A) water fountain, (B) store, (C) sidewalk, (D) hospital, (E) movies. Given the question 'You can buy gum, candy and popcorn before watching what?', which among the choices water fountain, store, sidewalk, hospital movies is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is **(E) movies**. You can buy gum, candy and popcorn before watching what? You can buy these snacks before watching movies, meaning that you can enjoy these treats while watching a film in a cinema or at home. A conditional statement that explains this reasoning is: **If** you buy gum, candy and popcorn, **then** you can watch movies.","8. the correct answer is **(e) movies**. you can buy gum, candy and popcorn before watching what? you can buy these snacks before watching movies, meaning that you can enjoy these treats while watching a film in a cinema or at home. a conditional statement that explains this reasoning is: **if** you buy gum, candy and popcorn, **then** you can watch movies.

",{'movies': 31},movies,if_else,4.151371794871796,movies,movies,movies,movies,6.565,6.565,True,62,0.28205128205128205,7,1.0,1,"you can buy gum, candy and popcorn before watching what?</s>['water fountain', 'store', 'sidewalk', 'hospital', 'movies']","you can buy gum, candy and popcorn before watching what?</s>['water fountain', 'store', 'sidewalk', 'hospital', 'movies']||8. the correct answer is **(e) movies**. you can buy gum, candy and popcorn before watching what? you can buy these snacks before watching movies, meaning that you can enjoy these treats while watching a film in a cinema or at home. a conditional statement that explains this reasoning is: **if** you buy gum, candy and popcorn, **then** you can watch movies.||if_else"
4220,Where is a market likely to be enclosed?,"['field', 'village', 'rural area', 'city', 'mexico']","Questions: Where is a market likely to be enclosed?, Choices: (A) field, (B) village, (C) rural area, (D) city, (E) mexico. Given the question 'Where is a market likely to be enclosed?', which among the choices field, village, rural area, city mexico is the correct answer? Explain your reasoning using conditional statements.
","10. The correct answer is **(D) city**. A market is likely to be enclosed in a city, where there is more need for protection from weather and crime, and more space constraints. A conditional statement for this answer is: **If a market is enclosed, then it is likely to be in a city.**","10. the correct answer is **(d) city**. a market is likely to be enclosed in a city, where there is more need for protection from weather and crime, and more space constraints. a conditional statement for this answer is: **if a market is enclosed, then it is likely to be in a city.**",{'city': 32},city,if_else,4.150875000000001,city,city,city,city,6.565,6.565,True,53,0.28125,7,1.0,1,"where is a market likely to be enclosed?</s>['field', 'village', 'rural area', 'city', 'mexico']","where is a market likely to be enclosed?</s>['field', 'village', 'rural area', 'city', 'mexico']||10. the correct answer is **(d) city**. a market is likely to be enclosed in a city, where there is more need for protection from weather and crime, and more space constraints. a conditional statement for this answer is: **if a market is enclosed, then it is likely to be in a city.**||if_else"
4221,Where can a person be paid to play a triangle?,"['math book', 'math class', 'orchestra', 'music class', 'pythagoras theorem']","Questions: Where can a person be paid to play a triangle?, Choices: (A) math book, (B) math class, (C) orchestra, (D) music class, (E) pythagoras theorem. Given the question 'Where can a person be paid to play a triangle?', which among the choices math book, math class, orchestra, music class pythagoras theorem is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is (C) orchestra. A person can be paid to play a triangle in an orchestra if they are a professional musician and if the triangle is part of the musical composition. A conditional statement for this is: **If they are a professional musician and the triangle is part of the musical composition, then a person can be paid to play a triangle in an orchestra.**","3. the correct answer is (c) orchestra. a person can be paid to play a triangle in an orchestra if they are a professional musician and if the triangle is part of the musical composition. a conditional statement for this is: **if they are a professional musician and the triangle is part of the musical composition, then a person can be paid to play a triangle in an orchestra.**

",{'orchestra': 29},orchestra,if_else,4.150875000000001,orchestra,orchestra,orchestra,orchestra,6.565,6.565,True,69,0.28125,7,1.0,1,"where can a person be paid to play a triangle?</s>['math book', 'math class', 'orchestra', 'music class', 'pythagoras theorem']","where can a person be paid to play a triangle?</s>['math book', 'math class', 'orchestra', 'music class', 'pythagoras theorem']||3. the correct answer is (c) orchestra. a person can be paid to play a triangle in an orchestra if they are a professional musician and if the triangle is part of the musical composition. a conditional statement for this is: **if they are a professional musician and the triangle is part of the musical composition, then a person can be paid to play a triangle in an orchestra.**||if_else"
4222,What is a fairly new way to access information?,"['book', 'internet', 'manual', 'library', 'manual']","Questions: What is a fairly new way to access information?, Choices: (A) book, (B) internet, (C) manual, (D) library, (E) manual. Given the question 'What is a fairly new way to access information?', which among the choices book, internet, manual, library manual is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is **(B) internet**. A possible explanation is: If a way to access information is fairly new, then it was not available or widely used in the past. If a way to access information was not available or widely used in the past, then it is based on recent technology or innovation. If a way to access information is based on recent technology or innovation, then it is the internet.","5. the correct answer is **(b) internet**. a possible explanation is: if a way to access information is fairly new, then it was not available or widely used in the past. if a way to access information was not available or widely used in the past, then it is based on recent technology or innovation. if a way to access information is based on recent technology or innovation, then it is the internet.

",{'internet': 31},internet,if_else,4.150875000000001,internet,internet,internet,internet,6.565,6.565,True,73,0.28125,7,1.0,1,"what is a fairly new way to access information?</s>['book', 'internet', 'manual', 'library', 'manual']","what is a fairly new way to access information?</s>['book', 'internet', 'manual', 'library', 'manual']||5. the correct answer is **(b) internet**. a possible explanation is: if a way to access information is fairly new, then it was not available or widely used in the past. if a way to access information was not available or widely used in the past, then it is based on recent technology or innovation. if a way to access information is based on recent technology or innovation, then it is the internet.||if_else"
4223,"How does having a light, healthy lunch affect you?","['feel full', 'vomiting', 'spending money', 'feeling satisfied', 'obesity']","Questions: How does having a light, healthy lunch affect you?, Choices: (A) feel full, (B) vomiting, (C) spending money, (D) feeling satisfied, (E) obesity. Given the question 'How does having a light, healthy lunch affect you?', which among the choices feel full, vomiting, spending money, feeling satisfied obesity is the correct answer? Explain your reasoning using conditional statements.
","1. The correct answer is (D) feeling satisfied. A light, healthy lunch can affect you by making you feel satisfied with your food choices and not overeating. A possible conditional statement is: If you have a light, healthy lunch, then you will feel satisfied.","1. the correct answer is (d) feeling satisfied. a light, healthy lunch can affect you by making you feel satisfied with your food choices and not overeating. a possible conditional statement is: if you have a light, healthy lunch, then you will feel satisfied.

",{'feeling satisfied': 29},feeling satisfied,if_else,4.150875000000001,feeling satisfied,feeling satisfied,feeling satisfied,feeling satisfied,6.565,6.565,True,44,0.28125,7,1.0,1,"how does having a light, healthy lunch affect you?</s>['feel full', 'vomiting', 'spending money', 'feeling satisfied', 'obesity']","how does having a light, healthy lunch affect you?</s>['feel full', 'vomiting', 'spending money', 'feeling satisfied', 'obesity']||1. the correct answer is (d) feeling satisfied. a light, healthy lunch can affect you by making you feel satisfied with your food choices and not overeating. a possible conditional statement is: if you have a light, healthy lunch, then you will feel satisfied.||if_else"
4224,Why would a person be happy about an accident?,"['found a penny', 'hurt people', 'not harmed', 'harm others', 'make mistakes']","Questions: Why would a person be happy about an accident?, Choices: (A) found a penny, (B) hurt people, (C) not harmed, (D) harm others, (E) make mistakes. Given the question 'Why would a person be happy about an accident?', which among the choices found a penny, hurt people, not harmed, harm others make mistakes is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is (C) not harmed. A possible conditional statement is: If a person is involved in an accident but not harmed or injured, then they would be happy and relieved that they are safe and alive.","8. the correct answer is (c) not harmed. a possible conditional statement is: if a person is involved in an accident but not harmed or injured, then they would be happy and relieved that they are safe and alive.
",{'not harmed': 29},not harmed,if_else,4.150875000000001,not harmed,not harmed,not harmed,not harmed,6.565,6.565,True,39,0.28125,7,1.0,1,"why would a person be happy about an accident?</s>['found a penny', 'hurt people', 'not harmed', 'harm others', 'make mistakes']","why would a person be happy about an accident?</s>['found a penny', 'hurt people', 'not harmed', 'harm others', 'make mistakes']||8. the correct answer is (c) not harmed. a possible conditional statement is: if a person is involved in an accident but not harmed or injured, then they would be happy and relieved that they are safe and alive.||if_else"
4225,Where is a stool likely to be found?,"['internet cafe', ""blacksmith's shop"", 'office', 'bar', 'building']","Questions: Where is a stool likely to be found?, Choices: (A) internet cafe, (B) blacksmith's shop, (C) office, (D) bar, (E) building. Given the question 'Where is a stool likely to be found?', which among the choices internet cafe, blacksmith's shop, office, bar building is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is **(D) bar**. A stool is likely to be found in a bar because a bar is a place where people sit on stools to drink and socialize. A conditional statement for this reasoning is: `if place == ""bar"": stool.find = True`.","8. the correct answer is **(d) bar**. a stool is likely to be found in a bar because a bar is a place where people sit on stools to drink and socialize. a conditional statement for this reasoning is: `if place == ""bar"": stool.find = true`.
",{'bar': 31},bar,if_else,4.150875000000001,bar,bar,bar,bar,6.565,6.565,True,46,0.28125,7,1.0,1,"where is a stool likely to be found?</s>['internet cafe', ""blacksmith's shop"", 'office', 'bar', 'building']","where is a stool likely to be found?</s>['internet cafe', ""blacksmith's shop"", 'office', 'bar', 'building']||8. the correct answer is **(d) bar**. a stool is likely to be found in a bar because a bar is a place where people sit on stools to drink and socialize. a conditional statement for this reasoning is: `if place == ""bar"": stool.find = true`.||if_else"
4226,Hurting someone else may cause what consequences for the offender?,"['success', 'sadness', 'hurt feelings', 'legal problems', 'public outcry']","Questions: Hurting someone else may cause what consequences for the offender?, Choices: (A) success, (B) sadness, (C) hurt feelings, (D) legal problems, (E) public outcry. Given the question 'Hurting someone else may cause what consequences for the offender?', which among the choices success, sadness, hurt feelings, legal problems public outcry is the correct answer? Explain your reasoning using conditional statements.
","10. The correct answer is (D) legal problems. A possible conditional statement for this question is: **If you hurt someone else, then you may cause legal problems for yourself.** I hope this helps you understand how to use conditional statements. 😊","10. the correct answer is (d) legal problems. a possible conditional statement for this question is: **if you hurt someone else, then you may cause legal problems for yourself.**

i hope this helps you understand how to use conditional statements. 😊",{'legal problems': 30},legal problems,if_else,4.150875000000001,legal problems,legal problems,legal problems,legal problems,6.565,6.565,True,41,0.28125,7,1.0,1,"hurting someone else may cause what consequences for the offender?</s>['success', 'sadness', 'hurt feelings', 'legal problems', 'public outcry']","hurting someone else may cause what consequences for the offender?</s>['success', 'sadness', 'hurt feelings', 'legal problems', 'public outcry']||10. the correct answer is (d) legal problems. a possible conditional statement for this question is: **if you hurt someone else, then you may cause legal problems for yourself.** i hope this helps you understand how to use conditional statements. 😊||if_else"
4227,What do employees have when they want to have a group discussion?,"['talk', 'company', 'corporation', 'meeting', 'office']","Questions: What do employees have when they want to have a group discussion?, Choices: (A) talk, (B) company, (C) corporation, (D) meeting, (E) office. Given the question 'What do employees have when they want to have a group discussion?', which among the choices talk, company, corporation, meeting office is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is (D) meeting. My reasoning is: If employees want to have a group discussion, then they will organize a meeting, which is a formal or informal gathering of people to exchange information, ideas, or opinions.","3. the correct answer is (d) meeting. my reasoning is: if employees want to have a group discussion, then they will organize a meeting, which is a formal or informal gathering of people to exchange information, ideas, or opinions.

",{'meeting': 29},meeting,if_else,4.150875000000001,meeting,meeting,meeting,meeting,6.565,6.565,True,39,0.28125,7,1.0,1,"what do employees have when they want to have a group discussion?</s>['talk', 'company', 'corporation', 'meeting', 'office']","what do employees have when they want to have a group discussion?</s>['talk', 'company', 'corporation', 'meeting', 'office']||3. the correct answer is (d) meeting. my reasoning is: if employees want to have a group discussion, then they will organize a meeting, which is a formal or informal gathering of people to exchange information, ideas, or opinions.||if_else"
4228,Where could I find a paper clip?,"['file cabinet', 'file folder', 'hospital', 'cabinet', 'desk drawer']","Questions: Where could I find a paper clip?, Choices: (A) file cabinet, (B) file folder, (C) hospital, (D) cabinet, (E) desk drawer. Given the question 'Where could I find a paper clip?', which among the choices file cabinet, file folder, hospital, cabinet desk drawer is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (E) desk drawer. A possible conditional statement for this question is: ""If you want to find a paper clip, then you can look in a desk drawer."" The hypothesis is ""you want to find a paper clip"" and the conclusion is ""you can look in a desk drawer"". The other choices are not valid conclusions for this hypothesis, because they are either not related to paper clips (C, D) or not places where you can find paper clips (A, B).","7. the correct answer is (e) desk drawer. a possible conditional statement for this question is: ""if you want to find a paper clip, then you can look in a desk drawer."" the hypothesis is ""you want to find a paper clip"" and the conclusion is ""you can look in a desk drawer"". the other choices are not valid conclusions for this hypothesis, because they are either not related to paper clips (c, d) or not places where you can find paper clips (a, b).

",{'desk drawer': 29},desk drawer,if_else,4.150847826086958,desk drawer,desk drawer,desk drawer,desk drawer,6.565,6.565,True,85,0.15217391304347827,7,1.0,1,"where could i find a paper clip?</s>['file cabinet', 'file folder', 'hospital', 'cabinet', 'desk drawer']","where could i find a paper clip?</s>['file cabinet', 'file folder', 'hospital', 'cabinet', 'desk drawer']||7. the correct answer is (e) desk drawer. a possible conditional statement for this question is: ""if you want to find a paper clip, then you can look in a desk drawer."" the hypothesis is ""you want to find a paper clip"" and the conclusion is ""you can look in a desk drawer"". the other choices are not valid conclusions for this hypothesis, because they are either not related to paper clips (c, d) or not places where you can find paper clips (a, b).||if_else"
4229,Where is a furnace likely at?,"['home', 'basement', 'boiler room', 'house', 'cellar']","Questions: Where is a furnace likely at?, Choices: (A) home, (B) basement, (C) boiler room, (D) house, (E) cellar. Given the question 'Where is a furnace likely at?', which among the choices home, basement, boiler room, house cellar is the correct answer? Explain your reasoning using conditional statements.
","1. The correct answer is (B) basement. A conditional statement is a statement that can be written in the form ""if p, then q"", where p is the hypothesis and q is the conclusion. A possible conditional statement for this question is: ""If a furnace is likely at a place, then that place is a basement."" This statement is true because a basement is a common location for a furnace in many homes, and the other choices are either too general or too specific.","1. the correct answer is (b) basement. a conditional statement is a statement that can be written in the form ""if p, then q"", where p is the hypothesis and q is the conclusion. a possible conditional statement for this question is: ""if a furnace is likely at a place, then that place is a basement."" this statement is true because a basement is a common location for a furnace in many homes, and the other choices are either too general or too specific.

","{'home': 385, 'basement': 29}",basement,if_else,4.150847826086958,basement,basement,basement,basement,6.565,6.565,True,84,0.15217391304347827,7,1.0,1,"where is a furnace likely at?</s>['home', 'basement', 'boiler room', 'house', 'cellar']","where is a furnace likely at?</s>['home', 'basement', 'boiler room', 'house', 'cellar']||1. the correct answer is (b) basement. a conditional statement is a statement that can be written in the form ""if p, then q"", where p is the hypothesis and q is the conclusion. a possible conditional statement for this question is: ""if a furnace is likely at a place, then that place is a basement."" this statement is true because a basement is a common location for a furnace in many homes, and the other choices are either too general or too specific.||if_else"
4230,What will the guard protect us from?,"['attack', 'unprotected', 'inmate', 'getting lost', 'prisoner']",,"6. The correct answer is (A) attack. My reasoning is: If there is a guard, then they will protect us from an attack. This is because a guard is a person who is assigned to watch over or defend something or someone from harm, which can include an attack from an enemy or a threat. The other choices are not directly or clearly related to the role of a guard.","6. the correct answer is (a) attack. my reasoning is: if there is a guard, then they will protect us from an attack. this is because a guard is a person who is assigned to watch over or defend something or someone from harm, which can include an attack from an enemy or a threat. the other choices are not directly or clearly related to the role of a guard.

",{'attack': 29},attack,if_else,4.150847826086958,attack,attack,attack,attack,6.565,6.565,True,70,0.15217391304347827,7,1.0,1,"what will the guard protect us from?</s>['attack', 'unprotected', 'inmate', 'getting lost', 'prisoner']","what will the guard protect us from?</s>['attack', 'unprotected', 'inmate', 'getting lost', 'prisoner']||6. the correct answer is (a) attack. my reasoning is: if there is a guard, then they will protect us from an attack. this is because a guard is a person who is assigned to watch over or defend something or someone from harm, which can include an attack from an enemy or a threat. the other choices are not directly or clearly related to the role of a guard.||if_else"
4231,What kind of facial expression would the audience have if they liked watching someone perform?,"['smile', 'standing ovation', 'music', 'grimace', 'applause']",,"9. The correct answer is (A) smile. A conditional statement is a statement that can be written in the form ""if p, then q"", where p and q are propositions. A proposition is a statement that is either true or false. The kind of facial expression that the audience would have if they liked watching someone perform is a smile, so we can write the conditional statement as ""if the audience likes watching someone perform, then they may smile"". This statement is true for any performance that is entertaining, amusing, or impressive, such as comedy, music, or magic.","9. the correct answer is (a) smile. a conditional statement is a statement that can be written in the form ""if p, then q"", where p and q are propositions. a proposition is a statement that is either true or false. the kind of facial expression that the audience would have if they liked watching someone perform is a smile, so we can write the conditional statement as ""if the audience likes watching someone perform, then they may smile"". this statement is true for any performance that is entertaining, amusing, or impressive, such as comedy, music, or magic.

","{'smile': 29, 'music': 545}",smile,if_else,4.150535087719299,smile,smile,smile,smile,6.565,6.565,True,98,0.2807017543859649,7,1.0,1,"what kind of facial expression would the audience have if they liked watching someone perform?</s>['smile', 'standing ovation', 'music', 'grimace', 'applause']","what kind of facial expression would the audience have if they liked watching someone perform?</s>['smile', 'standing ovation', 'music', 'grimace', 'applause']||9. the correct answer is (a) smile. a conditional statement is a statement that can be written in the form ""if p, then q"", where p and q are propositions. a proposition is a statement that is either true or false. the kind of facial expression that the audience would have if they liked watching someone perform is a smile, so we can write the conditional statement as ""if the audience likes watching someone perform, then they may smile"". this statement is true for any performance that is entertaining, amusing, or impressive, such as comedy, music, or magic.||if_else"
4232,When not in a city where would expect to see a bald eagle?,"['painting', 'aviary', 'rural area', 'zoo', 'colorado']","Questions: When not in a city where would expect to see a bald eagle?, Choices: (A) painting, (B) aviary, (C) rural area, (D) zoo, (E) colorado. Given the question 'When not in a city where would expect to see a bald eagle?', which among the choices painting, aviary, rural area, zoo colorado is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is (C) rural area. A possible explanation is: If you are not in a city, then you would expect to see a bald eagle in a rural area. A rural area is a place that has low population density and is mostly covered by natural features, such as forests or mountains. Bald eagles are birds of prey that prefer to live in such habitats. Painting, aviary, zoo, and colorado are not places, but objects, structures, or names.","5. the correct answer is (c) rural area. a possible explanation is: if you are not in a city, then you would expect to see a bald eagle in a rural area. a rural area is a place that has low population density and is mostly covered by natural features, such as forests or mountains. bald eagles are birds of prey that prefer to live in such habitats. painting, aviary, zoo, and colorado are not places, but objects, structures, or names.

","{'painting': 350, 'aviary': 360, 'rural area': 29, 'zoo': 368, 'colorado': 377}",rural area,if_else,4.150535087719299,rural area,rural area,rural area,rural area,6.565,6.565,True,81,0.2807017543859649,7,1.0,1,"when not in a city where would expect to see a bald eagle?</s>['painting', 'aviary', 'rural area', 'zoo', 'colorado']","when not in a city where would expect to see a bald eagle?</s>['painting', 'aviary', 'rural area', 'zoo', 'colorado']||5. the correct answer is (c) rural area. a possible explanation is: if you are not in a city, then you would expect to see a bald eagle in a rural area. a rural area is a place that has low population density and is mostly covered by natural features, such as forests or mountains. bald eagles are birds of prey that prefer to live in such habitats. painting, aviary, zoo, and colorado are not places, but objects, structures, or names.||if_else"
4233,Where do you mix things on a counter?,"['mixer stand', 'candy store', 'kitchen', 'butcher shop', 'post office']","Questions: Where do you mix things on a counter?, Choices: (A) mixer stand, (B) candy store, (C) kitchen, (D) butcher shop, (E) post office. Given the question 'Where do you mix things on a counter?', which among the choices mixer stand, candy store, kitchen, butcher shop post office is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (C) kitchen. A possible conditional statement for this question is: **If you want to mix things on a counter, then you should go to the kitchen.**","7. the correct answer is (c) kitchen. a possible conditional statement for this question is: **if you want to mix things on a counter, then you should go to the kitchen.**

",{'kitchen': 29},kitchen,if_else,4.150100000000001,kitchen,kitchen,kitchen,kitchen,6.565,6.565,True,31,0.28,7,1.0,1,"where do you mix things on a counter?</s>['mixer stand', 'candy store', 'kitchen', 'butcher shop', 'post office']","where do you mix things on a counter?</s>['mixer stand', 'candy store', 'kitchen', 'butcher shop', 'post office']||7. the correct answer is (c) kitchen. a possible conditional statement for this question is: **if you want to mix things on a counter, then you should go to the kitchen.**||if_else"
4234,What place of worship often has a lot of candles?,"['dark', 'shelf', 'church', 'birthday cake', 'bar']","Questions: What place of worship often has a lot of candles?, Choices: (A) dark, (B) shelf, (C) church, (D) birthday cake, (E) bar. Given the question 'What place of worship often has a lot of candles?', which among the choices dark, shelf, church, birthday cake bar is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is (C) church. A church is a place of worship that often has a lot of candles. A church is a building that is used for Christian religious services and ceremonies. A candle is a stick of wax with a wick that burns to produce light and heat. Dark, shelf, birthday cake, and bar are not places of worship that often have a lot of candles. A conditional statement that explains the reasoning is: If a place of worship has a lot of candles, then it is a church.","9. the correct answer is (c) church. a church is a place of worship that often has a lot of candles. a church is a building that is used for christian religious services and ceremonies. a candle is a stick of wax with a wick that burns to produce light and heat. dark, shelf, birthday cake, and bar are not places of worship that often have a lot of candles. a conditional statement that explains the reasoning is: if a place of worship has a lot of candles, then it is a church.

","{'dark': 263, 'shelf': 269, 'church': 29, 'birthday cake': 276, 'bar': 295}",church,if_else,4.150100000000001,church,church,church,church,6.565,6.565,True,93,0.28,7,1.0,1,"what place of worship often has a lot of candles?</s>['dark', 'shelf', 'church', 'birthday cake', 'bar']","what place of worship often has a lot of candles?</s>['dark', 'shelf', 'church', 'birthday cake', 'bar']||9. the correct answer is (c) church. a church is a place of worship that often has a lot of candles. a church is a building that is used for christian religious services and ceremonies. a candle is a stick of wax with a wick that burns to produce light and heat. dark, shelf, birthday cake, and bar are not places of worship that often have a lot of candles. a conditional statement that explains the reasoning is: if a place of worship has a lot of candles, then it is a church.||if_else"
4235,Where can customers shop outside?,"['mall', 'market', 'the ocean', 'found in restaurant', 'bookstore']","Questions: Where can customers shop outside?, Choices: (A) mall, (B) market, (C) the ocean, (D) found in restaurant, (E) bookstore. Given the question 'Where can customers shop outside?', which among the choices mall, market, the ocean, found in restaurant bookstore is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is (B) market. Customers can shop outside in a market if the market is open-air and has various stalls. A conditional statement for this is: **If** the market is open-air and has various stalls, **then** customers can shop outside in a market.","9. the correct answer is (b) market. customers can shop outside in a market if the market is open-air and has various stalls. a conditional statement for this is: **if** the market is open-air and has various stalls, **then** customers can shop outside in a market.
",{'market': 29},market,if_else,4.150100000000001,market,market,market,market,6.565,6.565,True,46,0.28,7,1.0,1,"where can customers shop outside?</s>['mall', 'market', 'the ocean', 'found in restaurant', 'bookstore']","where can customers shop outside?</s>['mall', 'market', 'the ocean', 'found in restaurant', 'bookstore']||9. the correct answer is (b) market. customers can shop outside in a market if the market is open-air and has various stalls. a conditional statement for this is: **if** the market is open-air and has various stalls, **then** customers can shop outside in a market.||if_else"
4236,Where is one likely to purchase listening vinyl?,"['safeway', 'record albums', 'record store', 'car', 'wallpaper']","Questions: Where is one likely to purchase listening vinyl?, Choices: (A) safeway, (B) record albums, (C) record store, (D) car, (E) wallpaper. Given the question 'Where is one likely to purchase listening vinyl?', which among the choices safeway, record albums, record store, car wallpaper is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (C) record store. A possible conditional statement for this question is: **If a place sells listening vinyl, then it is likely to be a record store.**","4. the correct answer is (c) record store. a possible conditional statement for this question is: **if a place sells listening vinyl, then it is likely to be a record store.**
",{'record store': 29},record store,if_else,4.150100000000001,record store,record store,record store,record store,6.565,6.565,True,31,0.28,7,1.0,1,"where is one likely to purchase listening vinyl?</s>['safeway', 'record albums', 'record store', 'car', 'wallpaper']","where is one likely to purchase listening vinyl?</s>['safeway', 'record albums', 'record store', 'car', 'wallpaper']||4. the correct answer is (c) record store. a possible conditional statement for this question is: **if a place sells listening vinyl, then it is likely to be a record store.**||if_else"
