Unnamed: 0,premise,hypothesis,prompt,rationale,split,correct_index,LLM_answer,judge_source,judge_score,candidate_label,gold_label,paper_gold_label,voted_label,voted_label_support,voted_label_margin,label_match,word_count,overlap_score,agreement_count,agreement_ratio,judge_view_rank,example_key,row_key
4407,Where is a stool likely to be found?,"['internet cafe', ""blacksmith's shop"", 'office', 'bar', 'building']","Questions: Where is a stool likely to be found?, Choices: (A) internet cafe, (B) blacksmith's shop, (C) office, (D) bar, (E) building. Given the question 'Where is a stool likely to be found?', which among the choices internet cafe, blacksmith's shop, office, bar building is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is **(D) bar**. A stool is likely to be found in a bar because a bar is a place where people sit on stools to drink and socialize. A conditional statement for this reasoning is: `if place == ""bar"": stool.find = True`.","8. the correct answer is **(d) bar**. a stool is likely to be found in a bar because a bar is a place where people sit on stools to drink and socialize. a conditional statement for this reasoning is: `if place == ""bar"": stool.find = true`.
",{'bar': 31},bar,if_else,4.4342250000000005,bar,bar,bar,bar,6.53,6.53,True,46,0.28125,7,1.0,1,"where is a stool likely to be found?</s>['internet cafe', ""blacksmith's shop"", 'office', 'bar', 'building']","where is a stool likely to be found?</s>['internet cafe', ""blacksmith's shop"", 'office', 'bar', 'building']||8. the correct answer is **(d) bar**. a stool is likely to be found in a bar because a bar is a place where people sit on stools to drink and socialize. a conditional statement for this reasoning is: `if place == ""bar"": stool.find = true`.||if_else"
4408,Hurting someone else may cause what consequences for the offender?,"['success', 'sadness', 'hurt feelings', 'legal problems', 'public outcry']","Questions: Hurting someone else may cause what consequences for the offender?, Choices: (A) success, (B) sadness, (C) hurt feelings, (D) legal problems, (E) public outcry. Given the question 'Hurting someone else may cause what consequences for the offender?', which among the choices success, sadness, hurt feelings, legal problems public outcry is the correct answer? Explain your reasoning using conditional statements.
","10. The correct answer is (D) legal problems. A possible conditional statement for this question is: **If you hurt someone else, then you may cause legal problems for yourself.** I hope this helps you understand how to use conditional statements. 😊","10. the correct answer is (d) legal problems. a possible conditional statement for this question is: **if you hurt someone else, then you may cause legal problems for yourself.**

i hope this helps you understand how to use conditional statements. 😊",{'legal problems': 30},legal problems,if_else,4.4342250000000005,legal problems,legal problems,legal problems,legal problems,6.53,6.53,True,41,0.28125,7,1.0,1,"hurting someone else may cause what consequences for the offender?</s>['success', 'sadness', 'hurt feelings', 'legal problems', 'public outcry']","hurting someone else may cause what consequences for the offender?</s>['success', 'sadness', 'hurt feelings', 'legal problems', 'public outcry']||10. the correct answer is (d) legal problems. a possible conditional statement for this question is: **if you hurt someone else, then you may cause legal problems for yourself.** i hope this helps you understand how to use conditional statements. 😊||if_else"
4409,What do employees have when they want to have a group discussion?,"['talk', 'company', 'corporation', 'meeting', 'office']","Questions: What do employees have when they want to have a group discussion?, Choices: (A) talk, (B) company, (C) corporation, (D) meeting, (E) office. Given the question 'What do employees have when they want to have a group discussion?', which among the choices talk, company, corporation, meeting office is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is (D) meeting. My reasoning is: If employees want to have a group discussion, then they will organize a meeting, which is a formal or informal gathering of people to exchange information, ideas, or opinions.","3. the correct answer is (d) meeting. my reasoning is: if employees want to have a group discussion, then they will organize a meeting, which is a formal or informal gathering of people to exchange information, ideas, or opinions.

",{'meeting': 29},meeting,if_else,4.4342250000000005,meeting,meeting,meeting,meeting,6.53,6.53,True,39,0.28125,7,1.0,1,"what do employees have when they want to have a group discussion?</s>['talk', 'company', 'corporation', 'meeting', 'office']","what do employees have when they want to have a group discussion?</s>['talk', 'company', 'corporation', 'meeting', 'office']||3. the correct answer is (d) meeting. my reasoning is: if employees want to have a group discussion, then they will organize a meeting, which is a formal or informal gathering of people to exchange information, ideas, or opinions.||if_else"
4410,Where could you hear an organ being played?,"['system', 'veterinarian', 'human body', 'cathedral', 'music store']","Questions: Where could you hear an organ being played?, Choices: (A) system, (B) veterinarian, (C) human body, (D) cathedral, (E) music store. Given the question 'Where could you hear an organ being played?', which among the choices system, veterinarian, human body, cathedral music store is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is (D) cathedral. You could hear an organ being played in a cathedral, because a cathedral is a large and ornate church that often has an organ, which is a musical instrument that produces sound by blowing air through pipes, and it is usually played during religious services or ceremonies. A conditional statement that explains this is: **If** a place is a cathedral, **then** you can hear an organ being played there.","8. the correct answer is (d) cathedral. you could hear an organ being played in a cathedral, because a cathedral is a large and ornate church that often has an organ, which is a musical instrument that produces sound by blowing air through pipes, and it is usually played during religious services or ceremonies. a conditional statement that explains this is: **if** a place is a cathedral, **then** you can hear an organ being played there.
",{'cathedral': 29},cathedral,if_else,4.434200000000001,cathedral,cathedral,cathedral,cathedral,6.53,6.53,True,76,0.16,7,1.0,1,"where could you hear an organ being played?</s>['system', 'veterinarian', 'human body', 'cathedral', 'music store']","where could you hear an organ being played?</s>['system', 'veterinarian', 'human body', 'cathedral', 'music store']||8. the correct answer is (d) cathedral. you could hear an organ being played in a cathedral, because a cathedral is a large and ornate church that often has an organ, which is a musical instrument that produces sound by blowing air through pipes, and it is usually played during religious services or ceremonies. a conditional statement that explains this is: **if** a place is a cathedral, **then** you can hear an organ being played there.||if_else"
4411,Why might a person take a vacation?,"['relaxation', 'good things in life', 'admiration', 'own house', 'needs money']","Questions: Why might a person take a vacation?, Choices: (A) relaxation, (B) good things in life, (C) admiration, (D) own house, (E) needs money. Given the question 'Why might a person take a vacation?', which among the choices relaxation, good things in life, admiration, own house needs money is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is (A) relaxation. A possible explanation is: If a person takes a vacation, then it may be because they want to relax and enjoy themselves.","6. the correct answer is (a) relaxation. a possible explanation is: if a person takes a vacation, then it may be because they want to relax and enjoy themselves.

",{'relaxation': 29},relaxation,if_else,4.434200000000001,relaxation,relaxation,relaxation,relaxation,6.53,6.53,True,29,0.16,7,1.0,1,"why might a person take a vacation?</s>['relaxation', 'good things in life', 'admiration', 'own house', 'needs money']","why might a person take a vacation?</s>['relaxation', 'good things in life', 'admiration', 'own house', 'needs money']||6. the correct answer is (a) relaxation. a possible explanation is: if a person takes a vacation, then it may be because they want to relax and enjoy themselves.||if_else"
4412,When not in a city where would expect to see a bald eagle?,"['painting', 'aviary', 'rural area', 'zoo', 'colorado']","Questions: When not in a city where would expect to see a bald eagle?, Choices: (A) painting, (B) aviary, (C) rural area, (D) zoo, (E) colorado. Given the question 'When not in a city where would expect to see a bald eagle?', which among the choices painting, aviary, rural area, zoo colorado is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is (C) rural area. A possible explanation is: If you are not in a city, then you would expect to see a bald eagle in a rural area. A rural area is a place that has low population density and is mostly covered by natural features, such as forests or mountains. Bald eagles are birds of prey that prefer to live in such habitats. Painting, aviary, zoo, and colorado are not places, but objects, structures, or names.","5. the correct answer is (c) rural area. a possible explanation is: if you are not in a city, then you would expect to see a bald eagle in a rural area. a rural area is a place that has low population density and is mostly covered by natural features, such as forests or mountains. bald eagles are birds of prey that prefer to live in such habitats. painting, aviary, zoo, and colorado are not places, but objects, structures, or names.

","{'painting': 350, 'aviary': 360, 'rural area': 29, 'zoo': 368, 'colorado': 377}",rural area,if_else,4.433863157894737,rural area,rural area,rural area,rural area,6.53,6.53,True,81,0.2807017543859649,7,1.0,1,"when not in a city where would expect to see a bald eagle?</s>['painting', 'aviary', 'rural area', 'zoo', 'colorado']","when not in a city where would expect to see a bald eagle?</s>['painting', 'aviary', 'rural area', 'zoo', 'colorado']||5. the correct answer is (c) rural area. a possible explanation is: if you are not in a city, then you would expect to see a bald eagle in a rural area. a rural area is a place that has low population density and is mostly covered by natural features, such as forests or mountains. bald eagles are birds of prey that prefer to live in such habitats. painting, aviary, zoo, and colorado are not places, but objects, structures, or names.||if_else"
4413,What does breathing do for living things?,"['asthma attacks', 'satisfies hunger', 'sustaining life', 'warm air', 'giving life']","Questions: What does breathing do for living things?, Choices: (A) asthma attacks, (B) satisfies hunger, (C) sustaining life, (D) warm air, (E) giving life. Given the question 'What does breathing do for living things?', which among the choices asthma attacks, satisfies hunger, sustaining life, warm air giving life is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (C) sustaining life. Breathing does for living things because it allows them to take in oxygen and release carbon dioxide, which are essential for cellular respiration and energy production. A conditional statement that explains this is: **If** a living thing breathes, **then** it sustains its life.","7. the correct answer is (c) sustaining life. breathing does for living things because it allows them to take in oxygen and release carbon dioxide, which are essential for cellular respiration and energy production. a conditional statement that explains this is: **if** a living thing breathes, **then** it sustains its life.
",{'sustaining life': 29},sustaining life,if_else,4.4336,sustaining life,sustaining life,sustaining life,sustaining life,6.53,6.53,True,51,0.1590909090909091,7,1.0,1,"what does breathing do for living things?</s>['asthma attacks', 'satisfies hunger', 'sustaining life', 'warm air', 'giving life']","what does breathing do for living things?</s>['asthma attacks', 'satisfies hunger', 'sustaining life', 'warm air', 'giving life']||7. the correct answer is (c) sustaining life. breathing does for living things because it allows them to take in oxygen and release carbon dioxide, which are essential for cellular respiration and energy production. a conditional statement that explains this is: **if** a living thing breathes, **then** it sustains its life.||if_else"
4414,What do adults do with their clothing?,"['smoke cigarettes', 'drive vehicle', 'dress themselves', 'park', 'drink beer']","Questions: What do adults do with their clothing?, Choices: (A) smoke cigarettes, (B) drive vehicle, (C) dress themselves, (D) park, (E) drink beer. Given the question 'What do adults do with their clothing?', which among the choices smoke cigarettes, drive vehicle, dress themselves, park drink beer is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is **(C) dress themselves**. Dress themselves is a phrase that means to put on clothes by oneself. Adults are capable of dressing themselves, meaning that they can choose and wear their own clothing without assistance. A conditional statement that explains this is: **If adults do something with their clothing, then it is dress themselves.**","9. the correct answer is **(c) dress themselves**. dress themselves is a phrase that means to put on clothes by oneself. adults are capable of dressing themselves, meaning that they can choose and wear their own clothing without assistance. a conditional statement that explains this is: **if adults do something with their clothing, then it is dress themselves.**

",{'dress themselves': 31},dress themselves,if_else,4.4336,dress themselves,dress themselves,dress themselves,dress themselves,6.53,6.53,True,58,0.1590909090909091,7,1.0,1,"what do adults do with their clothing?</s>['smoke cigarettes', 'drive vehicle', 'dress themselves', 'park', 'drink beer']","what do adults do with their clothing?</s>['smoke cigarettes', 'drive vehicle', 'dress themselves', 'park', 'drink beer']||9. the correct answer is **(c) dress themselves**. dress themselves is a phrase that means to put on clothes by oneself. adults are capable of dressing themselves, meaning that they can choose and wear their own clothing without assistance. a conditional statement that explains this is: **if adults do something with their clothing, then it is dress themselves.**||if_else"
4415,Why do manufacturers have many machines?,"['turn jars', 'perform work', 'produce products', 'answering questions', 'serve humanity']","Questions: Why do manufacturers have many machines?, Choices: (A) turn jars, (B) perform work, (C) produce products, (D) answering questions, (E) serve humanity. Given the question 'Why do manufacturers have many machines?', which among the choices turn jars, perform work, produce products, answering questions serve humanity is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is (C) produce products. A possible conditional statement is: If manufacturers have many machines, then they produce products faster and more efficiently. The hypothesis is ""manufacturers have many machines"" and the conclusion is ""they produce products faster and more efficiently"". This conditional statement makes sense because machines can perform tasks that are difficult, dangerous, or tedious for humans, and can increase the quantity and quality of the products.","6. the correct answer is (c) produce products. a possible conditional statement is: if manufacturers have many machines, then they produce products faster and more efficiently. the hypothesis is ""manufacturers have many machines"" and the conclusion is ""they produce products faster and more efficiently"". this conditional statement makes sense because machines can perform tasks that are difficult, dangerous, or tedious for humans, and can increase the quantity and quality of the products.

",{'produce products': 29},produce products,if_else,4.4336,produce products,produce products,produce products,produce products,6.53,6.53,True,72,0.1590909090909091,7,1.0,1,"why do manufacturers have many machines?</s>['turn jars', 'perform work', 'produce products', 'answering questions', 'serve humanity']","why do manufacturers have many machines?</s>['turn jars', 'perform work', 'produce products', 'answering questions', 'serve humanity']||6. the correct answer is (c) produce products. a possible conditional statement is: if manufacturers have many machines, then they produce products faster and more efficiently. the hypothesis is ""manufacturers have many machines"" and the conclusion is ""they produce products faster and more efficiently"". this conditional statement makes sense because machines can perform tasks that are difficult, dangerous, or tedious for humans, and can increase the quantity and quality of the products.||if_else"
4416,"After studying many self-help books, what did he feel in his heart?","['inspiration', 'dreams', 'more intelligence', 'understanding', 'knowing more']","Questions: After studying many self-help books, what did he feel in his heart?, Choices: (A) inspiration, (B) dreams, (C) more intelligence, (D) understanding, (E) knowing more. Given the question 'After studying many self-help books, what did he feel in his heart?', which among the choices inspiration, dreams, more intelligence, understanding knowing more is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is (A) inspiration. A possible explanation is: ``` If he studied many self-help books, then he learned a lot of tips and advice on how to improve his life and achieve his goals. If he learned a lot of tips and advice on how to improve his life and achieve his goals, then he felt motivated and encouraged to take action and make positive changes. Therefore, if he studied many self-help books, then he felt motivated and encouraged, which is another way of saying he felt inspiration. ```","6. the correct answer is (a) inspiration. a possible explanation is:

```
if he studied many self-help books, then he learned a lot of tips and advice on how to improve his life and achieve his goals.
if he learned a lot of tips and advice on how to improve his life and achieve his goals, then he felt motivated and encouraged to take action and make positive changes.
therefore, if he studied many self-help books, then he felt motivated and encouraged, which is another way of saying he felt inspiration.
```

",{'inspiration': 29},inspiration,if_else,4.4336,inspiration,inspiration,inspiration,inspiration,6.53,6.53,True,92,0.1590909090909091,7,1.0,1,"after studying many self-help books, what did he feel in his heart?</s>['inspiration', 'dreams', 'more intelligence', 'understanding', 'knowing more']","after studying many self-help books, what did he feel in his heart?</s>['inspiration', 'dreams', 'more intelligence', 'understanding', 'knowing more']||6. the correct answer is (a) inspiration. a possible explanation is: ``` if he studied many self-help books, then he learned a lot of tips and advice on how to improve his life and achieve his goals. if he learned a lot of tips and advice on how to improve his life and achieve his goals, then he felt motivated and encouraged to take action and make positive changes. therefore, if he studied many self-help books, then he felt motivated and encouraged, which is another way of saying he felt inspiration. ```||if_else"
4417,Where do you mix things on a counter?,"['mixer stand', 'candy store', 'kitchen', 'butcher shop', 'post office']","Questions: Where do you mix things on a counter?, Choices: (A) mixer stand, (B) candy store, (C) kitchen, (D) butcher shop, (E) post office. Given the question 'Where do you mix things on a counter?', which among the choices mixer stand, candy store, kitchen, butcher shop post office is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (C) kitchen. A possible conditional statement for this question is: **If you want to mix things on a counter, then you should go to the kitchen.**","7. the correct answer is (c) kitchen. a possible conditional statement for this question is: **if you want to mix things on a counter, then you should go to the kitchen.**

",{'kitchen': 29},kitchen,if_else,4.433400000000001,kitchen,kitchen,kitchen,kitchen,6.53,6.53,True,31,0.28,7,1.0,1,"where do you mix things on a counter?</s>['mixer stand', 'candy store', 'kitchen', 'butcher shop', 'post office']","where do you mix things on a counter?</s>['mixer stand', 'candy store', 'kitchen', 'butcher shop', 'post office']||7. the correct answer is (c) kitchen. a possible conditional statement for this question is: **if you want to mix things on a counter, then you should go to the kitchen.**||if_else"
4418,What place of worship often has a lot of candles?,"['dark', 'shelf', 'church', 'birthday cake', 'bar']","Questions: What place of worship often has a lot of candles?, Choices: (A) dark, (B) shelf, (C) church, (D) birthday cake, (E) bar. Given the question 'What place of worship often has a lot of candles?', which among the choices dark, shelf, church, birthday cake bar is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is (C) church. A church is a place of worship that often has a lot of candles. A church is a building that is used for Christian religious services and ceremonies. A candle is a stick of wax with a wick that burns to produce light and heat. Dark, shelf, birthday cake, and bar are not places of worship that often have a lot of candles. A conditional statement that explains the reasoning is: If a place of worship has a lot of candles, then it is a church.","9. the correct answer is (c) church. a church is a place of worship that often has a lot of candles. a church is a building that is used for christian religious services and ceremonies. a candle is a stick of wax with a wick that burns to produce light and heat. dark, shelf, birthday cake, and bar are not places of worship that often have a lot of candles. a conditional statement that explains the reasoning is: if a place of worship has a lot of candles, then it is a church.

","{'dark': 263, 'shelf': 269, 'church': 29, 'birthday cake': 276, 'bar': 295}",church,if_else,4.433400000000001,church,church,church,church,6.53,6.53,True,93,0.28,7,1.0,1,"what place of worship often has a lot of candles?</s>['dark', 'shelf', 'church', 'birthday cake', 'bar']","what place of worship often has a lot of candles?</s>['dark', 'shelf', 'church', 'birthday cake', 'bar']||9. the correct answer is (c) church. a church is a place of worship that often has a lot of candles. a church is a building that is used for christian religious services and ceremonies. a candle is a stick of wax with a wick that burns to produce light and heat. dark, shelf, birthday cake, and bar are not places of worship that often have a lot of candles. a conditional statement that explains the reasoning is: if a place of worship has a lot of candles, then it is a church.||if_else"
4419,Where can customers shop outside?,"['mall', 'market', 'the ocean', 'found in restaurant', 'bookstore']","Questions: Where can customers shop outside?, Choices: (A) mall, (B) market, (C) the ocean, (D) found in restaurant, (E) bookstore. Given the question 'Where can customers shop outside?', which among the choices mall, market, the ocean, found in restaurant bookstore is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is (B) market. Customers can shop outside in a market if the market is open-air and has various stalls. A conditional statement for this is: **If** the market is open-air and has various stalls, **then** customers can shop outside in a market.","9. the correct answer is (b) market. customers can shop outside in a market if the market is open-air and has various stalls. a conditional statement for this is: **if** the market is open-air and has various stalls, **then** customers can shop outside in a market.
",{'market': 29},market,if_else,4.433400000000001,market,market,market,market,6.53,6.53,True,46,0.28,7,1.0,1,"where can customers shop outside?</s>['mall', 'market', 'the ocean', 'found in restaurant', 'bookstore']","where can customers shop outside?</s>['mall', 'market', 'the ocean', 'found in restaurant', 'bookstore']||9. the correct answer is (b) market. customers can shop outside in a market if the market is open-air and has various stalls. a conditional statement for this is: **if** the market is open-air and has various stalls, **then** customers can shop outside in a market.||if_else"
4420,Where is one likely to purchase listening vinyl?,"['safeway', 'record albums', 'record store', 'car', 'wallpaper']","Questions: Where is one likely to purchase listening vinyl?, Choices: (A) safeway, (B) record albums, (C) record store, (D) car, (E) wallpaper. Given the question 'Where is one likely to purchase listening vinyl?', which among the choices safeway, record albums, record store, car wallpaper is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (C) record store. A possible conditional statement for this question is: **If a place sells listening vinyl, then it is likely to be a record store.**","4. the correct answer is (c) record store. a possible conditional statement for this question is: **if a place sells listening vinyl, then it is likely to be a record store.**
",{'record store': 29},record store,if_else,4.433400000000001,record store,record store,record store,record store,6.53,6.53,True,31,0.28,7,1.0,1,"where is one likely to purchase listening vinyl?</s>['safeway', 'record albums', 'record store', 'car', 'wallpaper']","where is one likely to purchase listening vinyl?</s>['safeway', 'record albums', 'record store', 'car', 'wallpaper']||4. the correct answer is (c) record store. a possible conditional statement for this question is: **if a place sells listening vinyl, then it is likely to be a record store.**||if_else"
4421,What is it called when you slowly cook using a grill?,"['backyard', 'restaurant', 'crockpot', ""neighbor's house"", 'barbeque']","Questions: What is it called when you slowly cook using a grill?, Choices: (A) backyard, (B) restaurant, (C) crockpot, (D) neighbor's house, (E) barbeque. Given the question 'What is it called when you slowly cook using a grill?', which among the choices backyard, restaurant, crockpot, neighbor's house barbeque is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is **(E) barbeque**. Barbeque means to cook (meat, fish, or other food) on a grill using charcoal or gas, usually for a long time. Backyard, restaurant, crockpot, and neighbor's house are not words that describe the method of cooking using a grill. My reasoning is as follows: ``` if (you slowly cook using a grill) { answer = barbeque; } else { answer = none of the choices; } ```","8. the correct answer is **(e) barbeque**. barbeque means to cook (meat, fish, or other food) on a grill using charcoal or gas, usually for a long time. backyard, restaurant, crockpot, and neighbor's house are not words that describe the method of cooking using a grill. my reasoning is as follows:

```
if (you slowly cook using a grill) {
  answer = barbeque;
} else {
  answer = none of the choices;
}
```

","{'backyard': 153, 'restaurant': 163, 'crockpot': 175, ""neighbor's house"": 189, 'barbeque': 31}",barbeque,if_else,4.433400000000001,barbeque,barbeque,barbeque,barbeque,6.53,6.53,True,74,0.28,7,1.0,1,"what is it called when you slowly cook using a grill?</s>['backyard', 'restaurant', 'crockpot', ""neighbor's house"", 'barbeque']","what is it called when you slowly cook using a grill?</s>['backyard', 'restaurant', 'crockpot', ""neighbor's house"", 'barbeque']||8. the correct answer is **(e) barbeque**. barbeque means to cook (meat, fish, or other food) on a grill using charcoal or gas, usually for a long time. backyard, restaurant, crockpot, and neighbor's house are not words that describe the method of cooking using a grill. my reasoning is as follows: ``` if (you slowly cook using a grill) { answer = barbeque; } else { answer = none of the choices; } ```||if_else"
4422,Where would you put a wedding ring before proposing?,"['box', 'church', 'finger', ""friend's wedding"", 'beach']","Questions: Where would you put a wedding ring before proposing?, Choices: (A) box, (B) church, (C) finger, (D) friend's wedding, (E) beach. Given the question 'Where would you put a wedding ring before proposing?', which among the choices box, church, finger, friend's wedding beach is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is (A) box. A possible conditional statement for this question is: **If you are going to propose, then you would put a wedding ring in a box.**","8. the correct answer is (a) box. a possible conditional statement for this question is: **if you are going to propose, then you would put a wedding ring in a box.**

",{'box': 29},box,if_else,4.433400000000001,box,box,box,box,6.53,6.53,True,31,0.28,7,1.0,1,"where would you put a wedding ring before proposing?</s>['box', 'church', 'finger', ""friend's wedding"", 'beach']","where would you put a wedding ring before proposing?</s>['box', 'church', 'finger', ""friend's wedding"", 'beach']||8. the correct answer is (a) box. a possible conditional statement for this question is: **if you are going to propose, then you would put a wedding ring in a box.**||if_else"
4423,Where does someone with a signature rubber stamp work?,"['made', 'office', 'craft store', 'indiana', 'art class']","Questions: Where does someone with a signature rubber stamp work?, Choices: (A) made, (B) office, (C) craft store, (D) indiana, (E) art class. Given the question 'Where does someone with a signature rubber stamp work?', which among the choices made, office, craft store, indiana art class is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (B) office. A possible conditional statement for this question is: **If someone has a signature rubber stamp, then they work in an office.**","4. the correct answer is (b) office. a possible conditional statement for this question is: **if someone has a signature rubber stamp, then they work in an office.**

",{'office': 29},office,if_else,4.433400000000001,office,office,office,office,6.53,6.53,True,28,0.28,7,1.0,1,"where does someone with a signature rubber stamp work?</s>['made', 'office', 'craft store', 'indiana', 'art class']","where does someone with a signature rubber stamp work?</s>['made', 'office', 'craft store', 'indiana', 'art class']||4. the correct answer is (b) office. a possible conditional statement for this question is: **if someone has a signature rubber stamp, then they work in an office.**||if_else"
4424,Where can you likely buy many poems?,"['book of poetry', 'literature book', 'book store', 'poetry book', 'bookshelf']","Questions: Where can you likely buy many poems?, Choices: (A) book of poetry, (B) literature book, (C) book store, (D) poetry book, (E) bookshelf. Given the question 'Where can you likely buy many poems?', which among the choices book of poetry, literature book, book store, poetry book bookshelf is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (C) book store. A possible conditional statement for this question is: **If you want to buy many poems, then you can go to a book store.**","7. the correct answer is (c) book store. a possible conditional statement for this question is: **if you want to buy many poems, then you can go to a book store.**
",{'book store': 29},book store,if_else,4.433400000000001,book store,book store,book store,book store,6.53,6.53,True,31,0.28,7,1.0,1,"where can you likely buy many poems?</s>['book of poetry', 'literature book', 'book store', 'poetry book', 'bookshelf']","where can you likely buy many poems?</s>['book of poetry', 'literature book', 'book store', 'poetry book', 'bookshelf']||7. the correct answer is (c) book store. a possible conditional statement for this question is: **if you want to buy many poems, then you can go to a book store.**||if_else"
4425,Washing hands too often can cause what?,"['health', 'dry skin', 'pink hands', 'become wet', 'wet floor']","Questions: Washing hands too often can cause what?, Choices: (A) health, (B) dry skin, (C) pink hands, (D) become wet, (E) wet floor. Given the question 'Washing hands too often can cause what?', which among the choices health, dry skin, pink hands, become wet wet floor is the correct answer? Explain your reasoning using conditional statements.
","2. The correct answer is (B) dry skin. A possible conditional statement for this question is: If hands are washed too often, then they can cause dry skin.","2. the correct answer is (b) dry skin. a possible conditional statement for this question is: if hands are washed too often, then they can cause dry skin.
",{'dry skin': 29},dry skin,if_else,4.433400000000001,dry skin,dry skin,dry skin,dry skin,6.53,6.53,True,28,0.28,7,1.0,1,"washing hands too often can cause what?</s>['health', 'dry skin', 'pink hands', 'become wet', 'wet floor']","washing hands too often can cause what?</s>['health', 'dry skin', 'pink hands', 'become wet', 'wet floor']||2. the correct answer is (b) dry skin. a possible conditional statement for this question is: if hands are washed too often, then they can cause dry skin.||if_else"
4426,When remembering you referencing things that you have what?,"['memory cells', 'learning about', 'prior knowledge of', 'brain cells', 'nerve cells']","Questions: When remembering you referencing things that you have what?, Choices: (A) memory cells, (B) learning about, (C) prior knowledge of, (D) brain cells, (E) nerve cells. Given the question 'When remembering you referencing things that you have what?', which among the choices memory cells, learning about, prior knowledge of, brain cells nerve cells is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is (C) prior knowledge of. A possible conditional statement for this question is: If you remember something, then you reference things that you have prior knowledge of.","9. the correct answer is (c) prior knowledge of. a possible conditional statement for this question is: if you remember something, then you reference things that you have prior knowledge of.
",{'prior knowledge of': 29},prior knowledge of,if_else,4.433400000000001,prior knowledge of,prior knowledge of,prior knowledge of,prior knowledge of,6.53,6.53,True,31,0.28,7,1.0,1,"when remembering you referencing things that you have what?</s>['memory cells', 'learning about', 'prior knowledge of', 'brain cells', 'nerve cells']","when remembering you referencing things that you have what?</s>['memory cells', 'learning about', 'prior knowledge of', 'brain cells', 'nerve cells']||9. the correct answer is (c) prior knowledge of. a possible conditional statement for this question is: if you remember something, then you reference things that you have prior knowledge of.||if_else"
4427,Where would a cat not belong?,"['back alley', 'swimming pool', 'milky way galaxy', 'compost pile', 'back yard']","Questions: Where would a cat not belong?, Choices: (A) back alley, (B) swimming pool, (C) milky way galaxy, (D) compost pile, (E) back yard. Given the question 'Where would a cat not belong?', which among the choices back alley, swimming pool, milky way galaxy, compost pile back yard is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (C) milky way galaxy. A possible conditional statement for this question is: **If a cat does not belong somewhere, then it is in the milky way galaxy.**","4. the correct answer is (c) milky way galaxy. a possible conditional statement for this question is: **if a cat does not belong somewhere, then it is in the milky way galaxy.**
",{'milky way galaxy': 29},milky way galaxy,if_else,4.433400000000001,milky way galaxy,milky way galaxy,milky way galaxy,milky way galaxy,6.53,6.53,True,32,0.28,7,1.0,1,"where would a cat not belong?</s>['back alley', 'swimming pool', 'milky way galaxy', 'compost pile', 'back yard']","where would a cat not belong?</s>['back alley', 'swimming pool', 'milky way galaxy', 'compost pile', 'back yard']||4. the correct answer is (c) milky way galaxy. a possible conditional statement for this question is: **if a cat does not belong somewhere, then it is in the milky way galaxy.**||if_else"
4428,What can be the consequence of having many drinks when celebrating?,"['eating food', 'getting drunk', 'having sex', 'drink too much', 'eat cake']","Questions: What can be the consequence of having many drinks when celebrating?, Choices: (A) eating food, (B) getting drunk, (C) having sex, (D) drink too much, (E) eat cake. Given the question 'What can be the consequence of having many drinks when celebrating?', which among the choices eating food, getting drunk, having sex, drink too much eat cake is the correct answer? Explain your reasoning using conditional statements.
","2. The correct answer is **(B) getting drunk**. A conditional statement for this question is: ""If someone has many drinks when celebrating, then they may get drunk.""","2. the correct answer is **(b) getting drunk**. a conditional statement for this question is: ""if someone has many drinks when celebrating, then they may get drunk.""
",{'getting drunk': 31},getting drunk,if_else,4.433400000000001,getting drunk,getting drunk,getting drunk,getting drunk,6.53,6.53,True,27,0.28,7,1.0,1,"what can be the consequence of having many drinks when celebrating?</s>['eating food', 'getting drunk', 'having sex', 'drink too much', 'eat cake']","what can be the consequence of having many drinks when celebrating?</s>['eating food', 'getting drunk', 'having sex', 'drink too much', 'eat cake']||2. the correct answer is **(b) getting drunk**. a conditional statement for this question is: ""if someone has many drinks when celebrating, then they may get drunk.""||if_else"
