Unnamed: 0,premise,hypothesis,prompt,rationale,split,correct_index,LLM_answer,judge_source,judge_score,candidate_label,gold_label,paper_gold_label,voted_label,voted_label_support,voted_label_margin,label_match,word_count,overlap_score,agreement_count,agreement_ratio,judge_view_rank,example_key,row_key
5304,What would a bald eagle be likely to avoid?,"['mountainous area', 'soup', 'in washington', 'nature preserve', 'trees']","Questions: What would a bald eagle be likely to avoid?, Choices: (A) mountainous area, (B) soup, (C) in washington, (D) nature preserve, (E) trees. Given the question 'What would a bald eagle be likely to avoid?', which among the choices mountainous area, soup, in washington, nature preserve trees is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (B) soup. A possible explanation is: If a bald eagle wants to avoid something, then it will avoid soup. This is a conditional statement that expresses a plausible preference of a bald eagle. The other choices are not things that a bald eagle would likely avoid.","7. the correct answer is (b) soup. a possible explanation is: if a bald eagle wants to avoid something, then it will avoid soup. this is a conditional statement that expresses a plausible preference of a bald eagle. the other choices are not things that a bald eagle would likely avoid.

",{'soup': 29},soup,if_else,3.8983428571428576,soup,soup,soup,soup,6.68,6.68,True,51,0.22857142857142856,7,1.0,1,"what would a bald eagle be likely to avoid?</s>['mountainous area', 'soup', 'in washington', 'nature preserve', 'trees']","what would a bald eagle be likely to avoid?</s>['mountainous area', 'soup', 'in washington', 'nature preserve', 'trees']||7. the correct answer is (b) soup. a possible explanation is: if a bald eagle wants to avoid something, then it will avoid soup. this is a conditional statement that expresses a plausible preference of a bald eagle. the other choices are not things that a bald eagle would likely avoid.||if_else"
5305,Accidents involving cars affect who?,"['hurt people', 'happen anywhere', 'happen to people', 'happen anytime', 'happen to kids']","Questions: Accidents involving cars affect who?, Choices: (A) hurt people, (B) happen anywhere, (C) happen to people, (D) happen anytime, (E) happen to kids. Given the question 'Accidents involving cars affect who?', which among the choices hurt people, happen anywhere, happen to people, happen anytime happen to kids is the correct answer? Explain your reasoning using conditional statements.
","6. The correct answer is (C) happen to people. Accidents involving cars affect people, who can be injured or killed by the impact or the aftermath. A conditional statement for this is: **If** an accident involves a car, **then** it affects people.","6. the correct answer is (c) happen to people. accidents involving cars affect people, who can be injured or killed by the impact or the aftermath. a conditional statement for this is: **if** an accident involves a car, **then** it affects people.

",{'happen to people': 29},happen to people,if_else,3.8983428571428576,happen to people,happen to people,happen to people,happen to people,6.68,6.68,True,42,0.22857142857142856,7,1.0,1,"accidents involving cars affect who?</s>['hurt people', 'happen anywhere', 'happen to people', 'happen anytime', 'happen to kids']","accidents involving cars affect who?</s>['hurt people', 'happen anywhere', 'happen to people', 'happen anytime', 'happen to kids']||6. the correct answer is (c) happen to people. accidents involving cars affect people, who can be injured or killed by the impact or the aftermath. a conditional statement for this is: **if** an accident involves a car, **then** it affects people.||if_else"
5306,Balthazar is a popular french restaurant located where?,"['wine', 'manhattan', 'underwater', 'quebec', 'montreal']","Questions: Balthazar is a popular french restaurant located where?, Choices: (A) wine, (B) manhattan, (C) underwater, (D) quebec, (E) montreal. Given the question 'Balthazar is a popular french restaurant located where?', which among the choices wine, manhattan, underwater, quebec montreal is the correct answer? Explain your reasoning using conditional statements.
","8. The correct answer is (B) manhattan. A possible explanation is: If Balthazar is a popular french restaurant, then it must be located in a place with many people and a high demand for french cuisine. If it is located in a place with many people and a high demand for french cuisine, then it could be in Manhattan, a major city in New York.","8. the correct answer is (b) manhattan. a possible explanation is: if balthazar is a popular french restaurant, then it must be located in a place with many people and a high demand for french cuisine. if it is located in a place with many people and a high demand for french cuisine, then it could be in manhattan, a major city in new york.

",{'manhattan': 29},manhattan,if_else,3.8983428571428576,manhattan,manhattan,manhattan,manhattan,6.68,6.68,True,65,0.22857142857142856,7,1.0,1,"balthazar is a popular french restaurant located where?</s>['wine', 'manhattan', 'underwater', 'quebec', 'montreal']","balthazar is a popular french restaurant located where?</s>['wine', 'manhattan', 'underwater', 'quebec', 'montreal']||8. the correct answer is (b) manhattan. a possible explanation is: if balthazar is a popular french restaurant, then it must be located in a place with many people and a high demand for french cuisine. if it is located in a place with many people and a high demand for french cuisine, then it could be in manhattan, a major city in new york.||if_else"
5307,Where do almost all people live?,"['football stadium', 'apartment', 'surface of earth', 'car show', 'house']","Questions: Where do almost all people live?, Choices: (A) football stadium, (B) apartment, (C) surface of earth, (D) car show, (E) house. Given the question 'Where do almost all people live?', which among the choices football stadium, apartment, surface of earth, car show house is the correct answer? Explain your reasoning using conditional statements.
","5. The correct answer is (C) surface of earth. A possible conditional statement for this question is: ""If a person lives in a place, then that place is on the surface of earth."" This statement is true because the surface of earth is the most accessible and habitable area for people, while the other choices are either too specific, too crowded, or too uncommon.","5. the correct answer is (c) surface of earth. a possible conditional statement for this question is: ""if a person lives in a place, then that place is on the surface of earth."" this statement is true because the surface of earth is the most accessible and habitable area for people, while the other choices are either too specific, too crowded, or too uncommon.

",{'surface of earth': 29},surface of earth,if_else,3.8983428571428576,surface of earth,surface of earth,surface of earth,surface of earth,6.68,6.68,True,64,0.09523809523809523,7,1.0,1,"where do almost all people live?</s>['football stadium', 'apartment', 'surface of earth', 'car show', 'house']","where do almost all people live?</s>['football stadium', 'apartment', 'surface of earth', 'car show', 'house']||5. the correct answer is (c) surface of earth. a possible conditional statement for this question is: ""if a person lives in a place, then that place is on the surface of earth."" this statement is true because the surface of earth is the most accessible and habitable area for people, while the other choices are either too specific, too crowded, or too uncommon.||if_else"
5308,Devil's food is something you can win at what fundraising game popular at churches?,"['satanism', 'angel', 'yoke devil', 'cakewalk', 'god']","Questions: Devil's food is something you can win at what fundraising game popular at churches?, Choices: (A) satanism, (B) angel, (C) yoke devil, (D) cakewalk, (E) god. Given the question 'Devil's food is something you can win at what fundraising game popular at churches?', which among the choices satanism, angel, yoke devil, cakewalk god is the correct answer? Explain your reasoning using conditional statements.
","2. The correct answer is (D) cakewalk. A cakewalk is a fundraising game popular at churches, where participants walk around a circle of numbered squares while music plays. When the music stops, a number is drawn and the person standing on that square wins a cake. A possible conditional statement for this question is: ""If you can win devil's food at a fundraising game popular at churches, then the game is cakewalk."" This statement is true, and it implies that cakewalk is the only choice that satisfies the condition.","2. the correct answer is (d) cakewalk. a cakewalk is a fundraising game popular at churches, where participants walk around a circle of numbered squares while music plays. when the music stops, a number is drawn and the person standing on that square wins a cake. a possible conditional statement for this question is: ""if you can win devil's food at a fundraising game popular at churches, then the game is cakewalk."" this statement is true, and it implies that cakewalk is the only choice that satisfies the condition.

",{'cakewalk': 29},cakewalk,if_else,3.8980421052631584,cakewalk,cakewalk,cakewalk,cakewalk,6.68,6.68,True,89,0.22807017543859648,7,1.0,1,"devil's food is something you can win at what fundraising game popular at churches?</s>['satanism', 'angel', 'yoke devil', 'cakewalk', 'god']","devil's food is something you can win at what fundraising game popular at churches?</s>['satanism', 'angel', 'yoke devil', 'cakewalk', 'god']||2. the correct answer is (d) cakewalk. a cakewalk is a fundraising game popular at churches, where participants walk around a circle of numbered squares while music plays. when the music stops, a number is drawn and the person standing on that square wins a cake. a possible conditional statement for this question is: ""if you can win devil's food at a fundraising game popular at churches, then the game is cakewalk."" this statement is true, and it implies that cakewalk is the only choice that satisfies the condition.||if_else"
5309,What type of area would you be entering if dressed in a suit when putting your car in a parking lot?,"['urban area', 'amusement park', 'house', 'business district', 'shopping center']",,"6. The correct answer is **(D) business district**. A business district is an area of a city or town where many offices, shops, and other commercial activities are located. A suit is a formal or professional outfit that consists of a jacket and trousers or a skirt. A parking lot is a place where cars can be parked. A conditional statement that explains the reasoning is: **If a person is dressed in a suit and puts their car in a parking lot, then they are likely to enter a business district**.","6. the correct answer is **(d) business district**. a business district is an area of a city or town where many offices, shops, and other commercial activities are located. a suit is a formal or professional outfit that consists of a jacket and trousers or a skirt. a parking lot is a place where cars can be parked. a conditional statement that explains the reasoning is: **if a person is dressed in a suit and puts their car in a parking lot, then they are likely to enter a business district**.

",{'business district': 31},business district,if_else,3.8980421052631584,business district,business district,business district,business district,6.68,6.68,True,91,0.22807017543859648,7,1.0,1,"what type of area would you be entering if dressed in a suit when putting your car in a parking lot?</s>['urban area', 'amusement park', 'house', 'business district', 'shopping center']","what type of area would you be entering if dressed in a suit when putting your car in a parking lot?</s>['urban area', 'amusement park', 'house', 'business district', 'shopping center']||6. the correct answer is **(d) business district**. a business district is an area of a city or town where many offices, shops, and other commercial activities are located. a suit is a formal or professional outfit that consists of a jacket and trousers or a skirt. a parking lot is a place where cars can be parked. a conditional statement that explains the reasoning is: **if a person is dressed in a suit and puts their car in a parking lot, then they are likely to enter a business district**.||if_else"
5310,Artie Shaw became famous playing a clarinet in what outfit?,"['orchestra', 'jazz band', 'rock band', 'music store', 'music studio']","Questions: Artie Shaw became famous playing a clarinet in what outfit?, Choices: (A) orchestra, (B) jazz band, (C) rock band, (D) music store, (E) music studio. Given the question 'Artie Shaw became famous playing a clarinet in what outfit?', which among the choices orchestra, jazz band, rock band, music store music studio is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (B) jazz band. Artie Shaw became famous playing a clarinet in a jazz band. He was one of the most popular and influential jazz musicians of the 1930s and 1940s. He played with many other famous jazz artists and composed several hit songs. A possible conditional statement to explain this is: `If Artie Shaw played a clarinet, then he played in a jazz band.`","4. the correct answer is (b) jazz band. artie shaw became famous playing a clarinet in a jazz band. he was one of the most popular and influential jazz musicians of the 1930s and 1940s. he played with many other famous jazz artists and composed several hit songs. a possible conditional statement to explain this is: `if artie shaw played a clarinet, then he played in a jazz band.`

",{'jazz band': 29},jazz band,if_else,3.8975636363636363,jazz band,jazz band,jazz band,jazz band,6.68,6.68,True,69,0.22727272727272727,7,1.0,1,"artie shaw became famous playing a clarinet in what outfit?</s>['orchestra', 'jazz band', 'rock band', 'music store', 'music studio']","artie shaw became famous playing a clarinet in what outfit?</s>['orchestra', 'jazz band', 'rock band', 'music store', 'music studio']||4. the correct answer is (b) jazz band. artie shaw became famous playing a clarinet in a jazz band. he was one of the most popular and influential jazz musicians of the 1930s and 1940s. he played with many other famous jazz artists and composed several hit songs. a possible conditional statement to explain this is: `if artie shaw played a clarinet, then he played in a jazz band.`||if_else"
5311,Where do you hang a picture?,"['wall', 'desktop', 'table', 'newspaper', 'ceiling']","Questions: Where do you hang a picture?, Choices: (A) wall, (B) desktop, (C) table, (D) newspaper, (E) ceiling. Given the question 'Where do you hang a picture?', which among the choices wall, desktop, table, newspaper ceiling is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (A) wall. A possible conditional statement for this question is: ""If you want to hang a picture, then you should use a wall.""","7. the correct answer is (a) wall. a possible conditional statement for this question is: ""if you want to hang a picture, then you should use a wall.""
",{'wall': 29},wall,if_else,3.8975636363636363,wall,wall,wall,wall,6.68,6.68,True,28,0.22727272727272727,7,1.0,1,"where do you hang a picture?</s>['wall', 'desktop', 'table', 'newspaper', 'ceiling']","where do you hang a picture?</s>['wall', 'desktop', 'table', 'newspaper', 'ceiling']||7. the correct answer is (a) wall. a possible conditional statement for this question is: ""if you want to hang a picture, then you should use a wall.""||if_else"
5312,Remembering a terrible event is likely to cause what?,"['problems', 'inspiration', 'going to a therapist', 'crying', 'trauma']","Questions: Remembering a terrible event is likely to cause what?, Choices: (A) problems, (B) inspiration, (C) going to a therapist, (D) crying, (E) trauma. Given the question 'Remembering a terrible event is likely to cause what?', which among the choices problems, inspiration, going to a therapist, crying trauma is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is (E) trauma. A possible conditional statement for this question is: **If you remember a terrible event, then you might experience trauma.**","3. the correct answer is (e) trauma. a possible conditional statement for this question is: **if you remember a terrible event, then you might experience trauma.**

",{'trauma': 29},trauma,if_else,3.8975636363636363,trauma,trauma,trauma,trauma,6.68,6.68,True,26,0.22727272727272727,7,1.0,1,"remembering a terrible event is likely to cause what?</s>['problems', 'inspiration', 'going to a therapist', 'crying', 'trauma']","remembering a terrible event is likely to cause what?</s>['problems', 'inspiration', 'going to a therapist', 'crying', 'trauma']||3. the correct answer is (e) trauma. a possible conditional statement for this question is: **if you remember a terrible event, then you might experience trauma.**||if_else"
5313,Where might a small dog run in packs?,"['trailer park', 'own home', ""grandmother's house"", 'apartment complex', 'basket']","Questions: Where might a small dog run in packs?, Choices: (A) trailer park, (B) own home, (C) grandmother's house, (D) apartment complex, (E) basket. Given the question 'Where might a small dog run in packs?', which among the choices trailer park, own home, grandmother's house, apartment complex basket is the correct answer? Explain your reasoning using conditional statements.
","2. The correct answer is (A) trailer park. A small dog can run in packs in a trailer park if there are many other dogs living there and they form a social group. The other choices are not valid because they are either places where a small dog might live alone or with a few other dogs, or an object that a small dog might be placed in.","2. the correct answer is (a) trailer park. a small dog can run in packs in a trailer park if there are many other dogs living there and they form a social group. the other choices are not valid because they are either places where a small dog might live alone or with a few other dogs, or an object that a small dog might be placed in.

",{'trailer park': 29},trailer park,if_else,3.8975636363636363,trailer park,trailer park,trailer park,trailer park,6.68,6.68,True,68,0.22727272727272727,7,1.0,1,"where might a small dog run in packs?</s>['trailer park', 'own home', ""grandmother's house"", 'apartment complex', 'basket']","where might a small dog run in packs?</s>['trailer park', 'own home', ""grandmother's house"", 'apartment complex', 'basket']||2. the correct answer is (a) trailer park. a small dog can run in packs in a trailer park if there are many other dogs living there and they form a social group. the other choices are not valid because they are either places where a small dog might live alone or with a few other dogs, or an object that a small dog might be placed in.||if_else"
5314,What offers shelter in the woods?,"['house', 'shelterbelt', 'bus stop', 'tree', 'plants']","Questions: What offers shelter in the woods?, Choices: (A) house, (B) shelterbelt, (C) bus stop, (D) tree, (E) plants. Given the question 'What offers shelter in the woods?', which among the choices house, shelterbelt, bus stop, tree plants is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is (D) tree. A possible conditional statement for this question is: **If someone is in the woods, then a tree can offer shelter.**","9. the correct answer is (d) tree. a possible conditional statement for this question is: **if someone is in the woods, then a tree can offer shelter.**
",{'tree': 29},tree,if_else,3.8975636363636363,tree,tree,tree,tree,6.68,6.68,True,27,0.22727272727272727,7,1.0,1,"what offers shelter in the woods?</s>['house', 'shelterbelt', 'bus stop', 'tree', 'plants']","what offers shelter in the woods?</s>['house', 'shelterbelt', 'bus stop', 'tree', 'plants']||9. the correct answer is (d) tree. a possible conditional statement for this question is: **if someone is in the woods, then a tree can offer shelter.**||if_else"
5315,What would you have if you poured water on yourself?,"['thin blood', 'room temperature', 'start melting', 'spring forth', 'wet clothes']","Questions: What would you have if you poured water on yourself?, Choices: (A) thin blood, (B) room temperature, (C) start melting, (D) spring forth, (E) wet clothes. Given the question 'What would you have if you poured water on yourself?', which among the choices thin blood, room temperature, start melting, spring forth wet clothes is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (E) wet clothes. Clothes are items of clothing that cover your body. Water is a liquid that can make things wet or moist. If you poured water on yourself, you would have wet clothes, as the water would soak into the fabric of your clothes. You can write this as a conditional statement: If c are your clothes and w is the amount of water you poured on yourself, then you would have wet clothes.","7. the correct answer is (e) wet clothes. clothes are items of clothing that cover your body. water is a liquid that can make things wet or moist. if you poured water on yourself, you would have wet clothes, as the water would soak into the fabric of your clothes. you can write this as a conditional statement: if c are your clothes and w is the amount of water you poured on yourself, then you would have wet clothes.

",{'wet clothes': 29},wet clothes,if_else,3.8975636363636363,wet clothes,wet clothes,wet clothes,wet clothes,6.68,6.68,True,80,0.22727272727272727,7,1.0,1,"what would you have if you poured water on yourself?</s>['thin blood', 'room temperature', 'start melting', 'spring forth', 'wet clothes']","what would you have if you poured water on yourself?</s>['thin blood', 'room temperature', 'start melting', 'spring forth', 'wet clothes']||7. the correct answer is (e) wet clothes. clothes are items of clothing that cover your body. water is a liquid that can make things wet or moist. if you poured water on yourself, you would have wet clothes, as the water would soak into the fabric of your clothes. you can write this as a conditional statement: if c are your clothes and w is the amount of water you poured on yourself, then you would have wet clothes.||if_else"
5316,Where would a court be located?,"['city', 'gymnasium', 'inside', 'public building', 'palace']","Questions: Where would a court be located?, Choices: (A) city, (B) gymnasium, (C) inside, (D) public building, (E) palace. Given the question 'Where would a court be located?', which among the choices city, gymnasium, inside, public building palace is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is (D) public building. A possible conditional statement for this question is: **If a court is located somewhere, then it is in a public building.**","9. the correct answer is (d) public building. a possible conditional statement for this question is: **if a court is located somewhere, then it is in a public building.**
",{'public building': 29},public building,if_else,3.8975636363636363,public building,public building,public building,public building,6.68,6.68,True,29,0.22727272727272727,7,1.0,1,"where would a court be located?</s>['city', 'gymnasium', 'inside', 'public building', 'palace']","where would a court be located?</s>['city', 'gymnasium', 'inside', 'public building', 'palace']||9. the correct answer is (d) public building. a possible conditional statement for this question is: **if a court is located somewhere, then it is in a public building.**||if_else"
5317,What is the least aggressive way to show anger?,"['write letter', 'release energy', 'pass sentence', 'punch', 'broke leg']","Questions: What is the least aggressive way to show anger?, Choices: (A) write letter, (B) release energy, (C) pass sentence, (D) punch, (E) broke leg. Given the question 'What is the least aggressive way to show anger?', which among the choices write letter, release energy, pass sentence, punch broke leg is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (A) write letter. My reasoning is: If you are angry, then you must have a strong emotion. If you have a strong emotion, then you must want to express it. If you want to express it, then you must choose a way to do so. If you choose a way to do so, then you must consider the impact on others. If you consider the impact on others, then you must avoid harming them. If you avoid harming them, then you must not use physical violence. Write letter is the least aggressive way to show anger among the choices.","4. the correct answer is (a) write letter. my reasoning is: if you are angry, then you must have a strong emotion. if you have a strong emotion, then you must want to express it. if you want to express it, then you must choose a way to do so. if you choose a way to do so, then you must consider the impact on others. if you consider the impact on others, then you must avoid harming them. if you avoid harming them, then you must not use physical violence. write letter is the least aggressive way to show anger among the choices.
",{'write letter': 29},write letter,if_else,3.8975636363636363,write letter,write letter,write letter,write letter,6.68,6.68,True,104,0.22727272727272727,7,1.0,1,"what is the least aggressive way to show anger?</s>['write letter', 'release energy', 'pass sentence', 'punch', 'broke leg']","what is the least aggressive way to show anger?</s>['write letter', 'release energy', 'pass sentence', 'punch', 'broke leg']||4. the correct answer is (a) write letter. my reasoning is: if you are angry, then you must have a strong emotion. if you have a strong emotion, then you must want to express it. if you want to express it, then you must choose a way to do so. if you choose a way to do so, then you must consider the impact on others. if you consider the impact on others, then you must avoid harming them. if you avoid harming them, then you must not use physical violence. write letter is the least aggressive way to show anger among the choices.||if_else"
5318,Many powers that be are fighting inflation to avoid what?,"['not noticeable', 'economic instability', 'war', 'problems', 'rising interest rates']","Questions: Many powers that be are fighting inflation to avoid what?, Choices: (A) not noticeable, (B) economic instability, (C) war, (D) problems, (E) rising interest rates. Given the question 'Many powers that be are fighting inflation to avoid what?', which among the choices not noticeable, economic instability, war, problems rising interest rates is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (B) economic instability. A possible explanation is: If inflation is high, then it may cause economic instability. Economic instability is a negative consequence of inflation because it reduces the purchasing power of money and creates uncertainty for businesses and consumers.","4. the correct answer is (b) economic instability. a possible explanation is: if inflation is high, then it may cause economic instability. economic instability is a negative consequence of inflation because it reduces the purchasing power of money and creates uncertainty for businesses and consumers.

",{'economic instability': 29},economic instability,if_else,3.89745,economic instability,economic instability,economic instability,economic instability,6.68,6.68,True,45,0.09375,7,1.0,1,"many powers that be are fighting inflation to avoid what?</s>['not noticeable', 'economic instability', 'war', 'problems', 'rising interest rates']","many powers that be are fighting inflation to avoid what?</s>['not noticeable', 'economic instability', 'war', 'problems', 'rising interest rates']||4. the correct answer is (b) economic instability. a possible explanation is: if inflation is high, then it may cause economic instability. economic instability is a negative consequence of inflation because it reduces the purchasing power of money and creates uncertainty for businesses and consumers.||if_else"
5319,Where would you find a basement with children playing in it?,"['closet', 'office building', 'church', 'own house', 'downstairs']","Questions: Where would you find a basement with children playing in it?, Choices: (A) closet, (B) office building, (C) church, (D) own house, (E) downstairs. Given the question 'Where would you find a basement with children playing in it?', which among the choices closet, office building, church, own house downstairs is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is **(D) own house**. A basement is a part of a building that is partly or completely below the ground level. It is often used as a storage space or a living area. Children are young humans who like to play and have fun. A conditional statement that explains this is: **If you want to find a basement with children playing in it, then you go to your own house**.","3. the correct answer is **(d) own house**. a basement is a part of a building that is partly or completely below the ground level. it is often used as a storage space or a living area. children are young humans who like to play and have fun. a conditional statement that explains this is: **if you want to find a basement with children playing in it, then you go to your own house**.

",{'own house': 31},own house,if_else,3.897049056603774,own house,own house,own house,own house,6.68,6.68,True,74,0.22641509433962265,7,1.0,1,"where would you find a basement with children playing in it?</s>['closet', 'office building', 'church', 'own house', 'downstairs']","where would you find a basement with children playing in it?</s>['closet', 'office building', 'church', 'own house', 'downstairs']||3. the correct answer is **(d) own house**. a basement is a part of a building that is partly or completely below the ground level. it is often used as a storage space or a living area. children are young humans who like to play and have fun. a conditional statement that explains this is: **if you want to find a basement with children playing in it, then you go to your own house**.||if_else"
5320,Where are boxes of products stored?,"['shoe store', 'basement', 'shed', 'garage', 'warehouse']","Questions: Where are boxes of products stored?, Choices: (A) shoe store, (B) basement, (C) shed, (D) garage, (E) warehouse. Given the question 'Where are boxes of products stored?', which among the choices shoe store, basement, shed, garage warehouse is the correct answer? Explain your reasoning using conditional statements.
","1. The correct answer is (E) warehouse. A warehouse is a large building where boxes of products are stored before they are sold or distributed. A conditional statement for this answer is: **If** a box of product is stored, **then** it is in a warehouse.","1. the correct answer is (e) warehouse. a warehouse is a large building where boxes of products are stored before they are sold or distributed. a conditional statement for this answer is: **if** a box of product is stored, **then** it is in a warehouse.
",{'warehouse': 29},warehouse,if_else,3.896683870967742,warehouse,warehouse,warehouse,warehouse,6.68,6.68,True,45,0.22580645161290322,7,1.0,1,"where are boxes of products stored?</s>['shoe store', 'basement', 'shed', 'garage', 'warehouse']","where are boxes of products stored?</s>['shoe store', 'basement', 'shed', 'garage', 'warehouse']||1. the correct answer is (e) warehouse. a warehouse is a large building where boxes of products are stored before they are sold or distributed. a conditional statement for this answer is: **if** a box of product is stored, **then** it is in a warehouse.||if_else"
5321,Where do you keep your beer at home?,"['sporting event', 'bowling alley', 'bucket', 'fridge', 'bar']","Questions: Where do you keep your beer at home?, Choices: (A) sporting event, (B) bowling alley, (C) bucket, (D) fridge, (E) bar. Given the question 'Where do you keep your beer at home?', which among the choices sporting event, bowling alley, bucket, fridge bar is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is (D) fridge. A possible conditional statement for this question is: **If you want to keep your beer cold and fresh at home, then you should store it in the fridge.**","3. the correct answer is (d) fridge. a possible conditional statement for this question is: **if you want to keep your beer cold and fresh at home, then you should store it in the fridge.**

",{'fridge': 29},fridge,if_else,3.896683870967742,fridge,fridge,fridge,fridge,6.68,6.68,True,35,0.22580645161290322,7,1.0,1,"where do you keep your beer at home?</s>['sporting event', 'bowling alley', 'bucket', 'fridge', 'bar']","where do you keep your beer at home?</s>['sporting event', 'bowling alley', 'bucket', 'fridge', 'bar']||3. the correct answer is (d) fridge. a possible conditional statement for this question is: **if you want to keep your beer cold and fresh at home, then you should store it in the fridge.**||if_else"
5322,What do people who are collectivist do?,"['sail boats', 'believe in god', 'shake hands', 'share things', 'question authority']","Questions: What do people who are collectivist do?, Choices: (A) sail boats, (B) believe in god, (C) shake hands, (D) share things, (E) question authority. Given the question 'What do people who are collectivist do?', which among the choices sail boats, believe in god, shake hands, share things question authority is the correct answer? Explain your reasoning using conditional statements.
","4. The correct answer is (D) share things. People who are collectivist do share things with their group, such as resources, values, or goals. A conditional statement that explains this is: **If** people are collectivist, **then** they share things with their group.","4. the correct answer is (d) share things. people who are collectivist do share things with their group, such as resources, values, or goals. a conditional statement that explains this is: **if** people are collectivist, **then** they share things with their group.
",{'share things': 29},share things,if_else,3.896683870967742,share things,share things,share things,share things,6.68,6.68,True,42,0.22580645161290322,7,1.0,1,"what do people who are collectivist do?</s>['sail boats', 'believe in god', 'shake hands', 'share things', 'question authority']","what do people who are collectivist do?</s>['sail boats', 'believe in god', 'shake hands', 'share things', 'question authority']||4. the correct answer is (d) share things. people who are collectivist do share things with their group, such as resources, values, or goals. a conditional statement that explains this is: **if** people are collectivist, **then** they share things with their group.||if_else"
5323,"The helm is not something you wear on your head. Rather, it moves the masts on what?","['sailing vessel', 'paddleboat', 'ship', 'motorboat', 'tugboat']","Questions: The helm is not something you wear on your head. Rather, it moves the masts on what?, Choices: (A) sailing vessel, (B) paddleboat, (C) ship, (D) motorboat, (E) tugboat. Given the question 'The helm is not something you wear on your head. Rather, it moves the masts on what?', which among the choices sailing vessel, paddleboat, ship, motorboat tugboat is the correct answer? Explain your reasoning using conditional statements.
","1. The correct answer is (A) sailing vessel. A conditional statement is a statement that can be written in the form ""if p, then q"", where p and q are propositions. A possible conditional statement for this question is: If a vessel has masts, then it is a sailing vessel. The helm is a device that moves the masts on a sailing vessel, so the converse of this statement is also true: If a vessel has a helm, then it is a sailing vessel.","1. the correct answer is (a) sailing vessel. a conditional statement is a statement that can be written in the form ""if p, then q"", where p and q are propositions. a possible conditional statement for this question is: if a vessel has masts, then it is a sailing vessel. the helm is a device that moves the masts on a sailing vessel, so the converse of this statement is also true: if a vessel has a helm, then it is a sailing vessel.

",{'sailing vessel': 29},sailing vessel,if_else,3.8962000000000003,sailing vessel,sailing vessel,sailing vessel,sailing vessel,6.68,6.68,True,84,0.225,7,1.0,1,"the helm is not something you wear on your head. rather, it moves the masts on what?</s>['sailing vessel', 'paddleboat', 'ship', 'motorboat', 'tugboat']","the helm is not something you wear on your head. rather, it moves the masts on what?</s>['sailing vessel', 'paddleboat', 'ship', 'motorboat', 'tugboat']||1. the correct answer is (a) sailing vessel. a conditional statement is a statement that can be written in the form ""if p, then q"", where p and q are propositions. a possible conditional statement for this question is: if a vessel has masts, then it is a sailing vessel. the helm is a device that moves the masts on a sailing vessel, so the converse of this statement is also true: if a vessel has a helm, then it is a sailing vessel.||if_else"
5324,What do all rooms facing outside have?,"['square shape', 'different sizes', 'flowers', 'doors and windows', 'high walls']","Questions: What do all rooms facing outside have?, Choices: (A) square shape, (B) different sizes, (C) flowers, (D) doors and windows, (E) high walls. Given the question 'What do all rooms facing outside have?', which among the choices square shape, different sizes, flowers, doors and windows high walls is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is **(D) doors and windows**. Rooms are spaces that are enclosed by walls and have a specific function. All rooms facing outside have doors and windows, which are openings that allow access and light to the room. A conditional statement that explains this is: **If a room is a space that is enclosed by walls and has a specific function, then it has doors and windows if it faces outside**.","7. the correct answer is **(d) doors and windows**. rooms are spaces that are enclosed by walls and have a specific function. all rooms facing outside have doors and windows, which are openings that allow access and light to the room. a conditional statement that explains this is: **if a room is a space that is enclosed by walls and has a specific function, then it has doors and windows if it faces outside**.

",{'doors and windows': 31},doors and windows,if_else,3.8962000000000003,doors and windows,doors and windows,doors and windows,doors and windows,6.68,6.68,True,74,0.225,7,1.0,1,"what do all rooms facing outside have?</s>['square shape', 'different sizes', 'flowers', 'doors and windows', 'high walls']","what do all rooms facing outside have?</s>['square shape', 'different sizes', 'flowers', 'doors and windows', 'high walls']||7. the correct answer is **(d) doors and windows**. rooms are spaces that are enclosed by walls and have a specific function. all rooms facing outside have doors and windows, which are openings that allow access and light to the room. a conditional statement that explains this is: **if a room is a space that is enclosed by walls and has a specific function, then it has doors and windows if it faces outside**.||if_else"
