Unnamed: 0,premise,hypothesis,prompt,rationale,split,correct_index,LLM_answer,judge_source,judge_score,candidate_label,gold_label,paper_gold_label,voted_label,voted_label_support,voted_label_margin,label_match,word_count,overlap_score,agreement_count,agreement_ratio,judge_view_rank,example_key,row_key,quality_score
6622,"A cube has a top, bottom, two sides and what else?","['corner', 'in between', 'center', 'front back', 'one side']","Questions: A cube has a top, bottom, two sides and what else?, Choices: (A) corner, (B) in between, (C) center, (D) front back, (E) one side. What is the correct answer to the question 'A cube has a top, bottom, two sides and what else?' with the options corner, in between, center, front back one side? Provide a straightforward explanation. 
","4. The correct answer is **(D) front back**. A cube has a top, bottom, two sides and what else? A cube has a front and a back as well. A cube is a three-dimensional shape that has six square faces, each of which is connected to four other faces.","4. the correct answer is **(d) front back**. a cube has a top, bottom, two sides and what else? a cube has a front and a back as well. a cube is a three-dimensional shape that has six square faces, each of which is connected to four other faces.
",{'front back': 31},front back,neutral,4.0153235294117655,front back,front back,front back,front back,6.565,6.565,True,49,0.35294117647058826,7,1.0,2,"a cube has a top, bottom, two sides and what else?</s>['corner', 'in between', 'center', 'front back', 'one side']","a cube has a top, bottom, two sides and what else?</s>['corner', 'in between', 'center', 'front back', 'one side']||4. the correct answer is **(d) front back**. a cube has a top, bottom, two sides and what else? a cube has a front and a back as well. a cube is a three-dimensional shape that has six square faces, each of which is connected to four other faces.||neutral",4.0553235294117655
6623,What causes water to come out of the sky?,"['ocean', 'thunderstorm', 'lake', 'restaurant', 'enema']","Questions: What causes water to come out of the sky?, Choices: (A) ocean, (B) thunderstorm, (C) lake, (D) restaurant, (E) enema. Given the question 'What causes water to come out of the sky?', which among the choices ocean, thunderstorm, lake, restaurant enema is the correct answer? Explain your reasoning using conditional statements.
","9. The correct answer is (B) thunderstorm. A possible explanation is: If there is a thunderstorm, then it can produce rain. If there is rain, then water comes out of the sky. Therefore, a thunderstorm is a sufficient condition for water to come out of the sky.","9. the correct answer is (b) thunderstorm. a possible explanation is:

    if there is a thunderstorm, then it can produce rain.
    if there is rain, then water comes out of the sky.
    therefore, a thunderstorm is a sufficient condition for water to come out of the sky.

",{'thunderstorm': 29},thunderstorm,if_else,4.517171428571429,thunderstorm,thunderstorm,thunderstorm,thunderstorm,6.53,6.53,True,47,0.2857142857142857,7,1.0,1,"what causes water to come out of the sky?</s>['ocean', 'thunderstorm', 'lake', 'restaurant', 'enema']","what causes water to come out of the sky?</s>['ocean', 'thunderstorm', 'lake', 'restaurant', 'enema']||9. the correct answer is (b) thunderstorm. a possible explanation is: if there is a thunderstorm, then it can produce rain. if there is rain, then water comes out of the sky. therefore, a thunderstorm is a sufficient condition for water to come out of the sky.||if_else",4.91717142857143
6624,Where must a jellyfish live?,"['store', 'see', 'japanese restaurant', 'hawaii', 'salt water']","Questions: Where must a jellyfish live?, Choices: (A) store, (B) see, (C) japanese restaurant, (D) hawaii, (E) salt water. For the question 'Where must a jellyfish live?', what is the correct answer among the choices store, see, japanese restaurant, hawaii salt water? Explain the cause-and-effect relationship between the question and your chosen answer.
","9. The correct answer is **(E) salt water**. A jellyfish is a soft-bodied marine animal that has tentacles that can sting. Salt water is water that has a high concentration of salt, such as seawater or brine. A jellyfish must live in salt water, because it is adapted to the salinity and temperature of the ocean, and it cannot survive in fresh water or other environments. Therefore, a place where a jellyfish must live is salt water.","9. the correct answer is **(e) salt water**. a jellyfish is a soft-bodied marine animal that has tentacles that can sting. salt water is water that has a high concentration of salt, such as seawater or brine. a jellyfish must live in salt water, because it is adapted to the salinity and temperature of the ocean, and it cannot survive in fresh water or other environments. therefore, a place where a jellyfish must live is salt water.

",{'salt water': 31},salt water,causal,4.070847826086958,salt water,salt water,salt water,salt water,6.565,6.565,True,77,0.15217391304347827,7,1.0,2,"where must a jellyfish live?</s>['store', 'see', 'japanese restaurant', 'hawaii', 'salt water']","where must a jellyfish live?</s>['store', 'see', 'japanese restaurant', 'hawaii', 'salt water']||9. the correct answer is **(e) salt water**. a jellyfish is a soft-bodied marine animal that has tentacles that can sting. salt water is water that has a high concentration of salt, such as seawater or brine. a jellyfish must live in salt water, because it is adapted to the salinity and temperature of the ocean, and it cannot survive in fresh water or other environments. therefore, a place where a jellyfish must live is salt water.||causal",4.110847826086958
6625,"Bill likes driving, but it's expensive. He wished that cars didn't do what?","['deaths', 'traffic jams', 'break down', 'using gas', 'may die']","Questions: Bill likes driving, but it's expensive.  He wished that cars didn't do what?, Choices: (A) deaths, (B) traffic jams, (C) break down, (D) using gas, (E) may die. What is the correct answer to the question 'Bill likes driving, but it's expensive.  He wished that cars didn't do what?' with the options deaths, traffic jams, break down, using gas may die? Provide a straightforward explanation. 
","2. The correct answer is **(D) using gas**. Gas is a common fuel for cars, but it is also expensive and contributes to air pollution. Bill wished that cars didn't use gas, so he could save money and the environment.","2. the correct answer is **(d) using gas**. gas is a common fuel for cars, but it is also expensive and contributes to air pollution. bill wished that cars didn't use gas, so he could save money and the environment.
",{'using gas': 31},using gas,neutral,4.0153235294117655,using gas,using gas,using gas,using gas,6.565,6.565,True,40,0.35294117647058826,7,1.0,2,"bill likes driving, but it's expensive. he wished that cars didn't do what?</s>['deaths', 'traffic jams', 'break down', 'using gas', 'may die']","bill likes driving, but it's expensive. he wished that cars didn't do what?</s>['deaths', 'traffic jams', 'break down', 'using gas', 'may die']||2. the correct answer is **(d) using gas**. gas is a common fuel for cars, but it is also expensive and contributes to air pollution. bill wished that cars didn't use gas, so he could save money and the environment.||neutral",4.0553235294117655
6626,What is likely heard by those going to a party?,"['smoking pot', 'happiness', 'laughter', 'babies', 'meet new people']","Questions: What is likely heard by those going to a party?, Choices: (A) smoking pot, (B) happiness, (C) laughter, (D) babies, (E) meet new people. Given the question 'What is likely heard by those going to a party?', which among the choices smoking pot, happiness, laughter, babies meet new people is the correct answer? Explain your reasoning using conditional statements.
","10. The correct answer is (C) laughter. A conditional statement for this question is: ""If you go to a party, then you will hear laughter."" This statement is true because laughter is likely heard by those going to a party. The other choices are not likely or relevant sounds heard by those going to a party.","10. the correct answer is (c) laughter. a conditional statement for this question is: ""if you go to a party, then you will hear laughter."" this statement is true because laughter is likely heard by those going to a party. the other choices are not likely or relevant sounds heard by those going to a party.",{'laughter': 30},laughter,if_else,4.517171428571429,laughter,laughter,laughter,laughter,6.53,6.53,True,56,0.2857142857142857,7,1.0,1,"what is likely heard by those going to a party?</s>['smoking pot', 'happiness', 'laughter', 'babies', 'meet new people']","what is likely heard by those going to a party?</s>['smoking pot', 'happiness', 'laughter', 'babies', 'meet new people']||10. the correct answer is (c) laughter. a conditional statement for this question is: ""if you go to a party, then you will hear laughter."" this statement is true because laughter is likely heard by those going to a party. the other choices are not likely or relevant sounds heard by those going to a party.||if_else",4.91717142857143
6627,"John was driving to work and running late, what did he feel?","['anxiety', 'boredom', 'pressure', 'getting there', 'stress']","Questions: John was driving to work and running late, what did he feel?, Choices: (A) anxiety, (B) boredom, (C) pressure, (D) getting there, (E) stress. For the question 'John was driving to work and running late, what did he feel?', what is the correct answer among the choices anxiety, boredom, pressure, getting there stress? Explain the cause-and-effect relationship between the question and your chosen answer.
","7. The correct answer is (E) stress. Stress is a feeling of pressure or worry caused by problems or challenges. John was driving to work and running late, which is a challenging situation. He felt stress, meaning he felt tense, uneasy, or restless. The other choices are not feelings that John would feel in this scenario, as they are either too specific (anxiety, boredom, pressure, getting there) or not related to the situation at all.","7. the correct answer is (e) stress. stress is a feeling of pressure or worry caused by problems or challenges. john was driving to work and running late, which is a challenging situation. he felt stress, meaning he felt tense, uneasy, or restless. the other choices are not feelings that john would feel in this scenario, as they are either too specific (anxiety, boredom, pressure, getting there) or not related to the situation at all.

","{'anxiety': 356, 'boredom': 365, 'pressure': 60, 'getting there': 384, 'stress': 29}",stress,causal,4.070535087719299,stress,stress,stress,stress,6.565,6.565,True,75,0.2807017543859649,7,1.0,1,"john was driving to work and running late, what did he feel?</s>['anxiety', 'boredom', 'pressure', 'getting there', 'stress']","john was driving to work and running late, what did he feel?</s>['anxiety', 'boredom', 'pressure', 'getting there', 'stress']||7. the correct answer is (e) stress. stress is a feeling of pressure or worry caused by problems or challenges. john was driving to work and running late, which is a challenging situation. he felt stress, meaning he felt tense, uneasy, or restless. the other choices are not feelings that john would feel in this scenario, as they are either too specific (anxiety, boredom, pressure, getting there) or not related to the situation at all.||causal",4.170535087719299
6628,What was used to cut through royal necks in the French Revolution?,"['knives', 'shoulder', 'giblets', 'guillotine', 'bottle']","Questions: What was used to cut through royal necks in the French Revolution?, Choices: (A) knives, (B) shoulder, (C) giblets, (D) guillotine, (E) bottle. What is the correct answer to the question 'What was used to cut through royal necks in the French Revolution?' with the options knives, shoulder, giblets, guillotine bottle? Provide a straightforward explanation. 
","4. The correct answer is (D) guillotine. A guillotine is a device that was used to execute people by beheading them during the French Revolution. Knives, shoulders, giblets, and bottles are not suitable for cutting through royal necks.","4. the correct answer is (d) guillotine. a guillotine is a device that was used to execute people by beheading them during the french revolution. knives, shoulders, giblets, and bottles are not suitable for cutting through royal necks.

","{'knives': 146, 'shoulder': 154, 'giblets': 165, 'guillotine': 29, 'bottle': 178}",guillotine,neutral,4.0153235294117655,guillotine,guillotine,guillotine,guillotine,6.565,6.565,True,38,0.35294117647058826,7,1.0,2,"what was used to cut through royal necks in the french revolution?</s>['knives', 'shoulder', 'giblets', 'guillotine', 'bottle']","what was used to cut through royal necks in the french revolution?</s>['knives', 'shoulder', 'giblets', 'guillotine', 'bottle']||4. the correct answer is (d) guillotine. a guillotine is a device that was used to execute people by beheading them during the french revolution. knives, shoulders, giblets, and bottles are not suitable for cutting through royal necks.||neutral",4.0553235294117655
6629,"The lizard frightened the hiker, it's movements made what rustle?","['garden', 'trees', 'books', 'rocks', 'bushes']","Questions: The lizard frightened the hiker, it's movements made what rustle?, Choices: (A) garden, (B) trees, (C) books, (D) rocks, (E) bushes. Given the question 'The lizard frightened the hiker, it's movements made what rustle?', which among the choices garden, trees, books, rocks bushes is the correct answer? Explain your reasoning using conditional statements.
","3. The correct answer is (E) bushes. My reasoning is: If a lizard's movements make something rustle, then it is likely to be bushes. If a lizard's movements do not make something rustle, then it is unlikely to be bushes. Therefore, bushes are what a lizard's movements make rustle.","3. the correct answer is (e) bushes. my reasoning is: if a lizard's movements make something rustle, then it is likely to be bushes. if a lizard's movements do not make something rustle, then it is unlikely to be bushes. therefore, bushes are what a lizard's movements make rustle.

",{'bushes': 29},bushes,if_else,4.517171428571429,bushes,bushes,bushes,bushes,6.53,6.53,True,49,0.2857142857142857,7,1.0,1,"the lizard frightened the hiker, it's movements made what rustle?</s>['garden', 'trees', 'books', 'rocks', 'bushes']","the lizard frightened the hiker, it's movements made what rustle?</s>['garden', 'trees', 'books', 'rocks', 'bushes']||3. the correct answer is (e) bushes. my reasoning is: if a lizard's movements make something rustle, then it is likely to be bushes. if a lizard's movements do not make something rustle, then it is unlikely to be bushes. therefore, bushes are what a lizard's movements make rustle.||if_else",4.91717142857143
6630,Why do people ready gossip magazines?,"['for a course', 'get information', 'improove know how', 'learn', 'entertained']","Questions: Why do people ready gossip magazines?, Choices: (A) for a course, (B) get information, (C) improove know how, (D) learn, (E) entertained. For the question 'Why do people ready gossip magazines?', what is the correct answer among the choices for a course, get information, improove know how, learn entertained? Explain the cause-and-effect relationship between the question and your chosen answer.
","10. The correct answer is **(E) entertained**. The cause-and-effect relationship is that people are curious and interested in the lives and scandals of celebrities, and this makes them feel amused and informed. Therefore, people ready gossip magazines because they are entertained.","10. the correct answer is **(e) entertained**. the cause-and-effect relationship is that people are curious and interested in the lives and scandals of celebrities, and this makes them feel amused and informed. therefore, people ready gossip magazines because they are entertained.",{'entertained': 32},entertained,causal,4.070439393939395,entertained,entertained,entertained,entertained,6.565,6.565,True,41,0.15151515151515152,7,1.0,2,"why do people ready gossip magazines?</s>['for a course', 'get information', 'improove know how', 'learn', 'entertained']","why do people ready gossip magazines?</s>['for a course', 'get information', 'improove know how', 'learn', 'entertained']||10. the correct answer is **(e) entertained**. the cause-and-effect relationship is that people are curious and interested in the lives and scandals of celebrities, and this makes them feel amused and informed. therefore, people ready gossip magazines because they are entertained.||causal",4.110439393939395
6631,What is a performance by actors on tv to promote buying a certain product?,"['newspaper', 'show', 'theatre', 'movie', 'commercial']","Questions: What is a performance by actors on tv to promote buying a certain product?, Choices: (A) newspaper, (B) show, (C) theatre, (D) movie, (E) commercial. What is the correct answer to the question 'What is a performance by actors on tv to promote buying a certain product?' with the options newspaper, show, theatre, movie commercial? Provide a straightforward explanation. 
","10. The correct answer is **(E) commercial**. A performance by actors on TV to promote buying a certain product is a commercial. This is a short and catchy advertisement that uses various techniques, such as humor, music, or celebrities, to persuade viewers to buy or use the product.","10. the correct answer is **(e) commercial**. a performance by actors on tv to promote buying a certain product is a commercial. this is a short and catchy advertisement that uses various techniques, such as humor, music, or celebrities, to persuade viewers to buy or use the product.",{'commercial': 32},commercial,neutral,4.0143378378378385,commercial,commercial,commercial,commercial,6.565,6.565,True,48,0.35135135135135137,7,1.0,2,"what is a performance by actors on tv to promote buying a certain product?</s>['newspaper', 'show', 'theatre', 'movie', 'commercial']","what is a performance by actors on tv to promote buying a certain product?</s>['newspaper', 'show', 'theatre', 'movie', 'commercial']||10. the correct answer is **(e) commercial**. a performance by actors on tv to promote buying a certain product is a commercial. this is a short and catchy advertisement that uses various techniques, such as humor, music, or celebrities, to persuade viewers to buy or use the product.||neutral",4.0543378378378385
6632,What do people break into a brownstone to steal?,"['ring', 'subdivision', 'live in', 'new york city', 'circlet']","Questions: What do people break into a brownstone to steal?, Choices: (A) ring, (B) subdivision, (C) live in, (D) new york city, (E) circlet. Given the question 'What do people break into a brownstone to steal?', which among the choices ring, subdivision, live in, new york city circlet is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (A) ring. People break into a brownstone to steal a ring, because a ring can be valuable and easy to carry. A brownstone is a type of building that is common in New York City and other urban areas. A conditional statement that explains this is: If someone breaks into a brownstone, then they want to steal a ring.","7. the correct answer is (a) ring. people break into a brownstone to steal a ring, because a ring can be valuable and easy to carry. a brownstone is a type of building that is common in new york city and other urban areas. a conditional statement that explains this is: if someone breaks into a brownstone, then they want to steal a ring.
","{'ring': 29, 'new york city': 186}",ring,if_else,4.517171428571429,ring,ring,ring,ring,6.53,6.53,True,64,0.2857142857142857,7,1.0,1,"what do people break into a brownstone to steal?</s>['ring', 'subdivision', 'live in', 'new york city', 'circlet']","what do people break into a brownstone to steal?</s>['ring', 'subdivision', 'live in', 'new york city', 'circlet']||7. the correct answer is (a) ring. people break into a brownstone to steal a ring, because a ring can be valuable and easy to carry. a brownstone is a type of building that is common in new york city and other urban areas. a conditional statement that explains this is: if someone breaks into a brownstone, then they want to steal a ring.||if_else",4.91717142857143
6633,Where would you find people gathered near liquid in a workplace?,"['water cooler', 'opera', 'hospital', 'hockey game', 'beach']","Questions: Where would you find people gathered near liquid in a workplace?, Choices: (A) water cooler, (B) opera, (C) hospital, (D) hockey game, (E) beach. For the question 'Where would you find people gathered near liquid in a workplace?', what is the correct answer among the choices water cooler, opera, hospital, hockey game beach? Explain the cause-and-effect relationship between the question and your chosen answer.
","9. The correct answer is (A) water cooler. A water cooler is a place where you would find people gathered near liquid in a workplace. Liquid is a substance that flows and has no fixed shape. Water is a type of liquid that people drink. A water cooler is a device that provides cold water for drinking. An opera, a hospital, a hockey game, and a beach are not places where you would find people gathered near liquid in a workplace.","9. the correct answer is (a) water cooler. a water cooler is a place where you would find people gathered near liquid in a workplace. liquid is a substance that flows and has no fixed shape. water is a type of liquid that people drink. a water cooler is a device that provides cold water for drinking. an opera, a hospital, a hockey game, and a beach are not places where you would find people gathered near liquid in a workplace.

","{'water cooler': 29, 'opera': 305, 'hospital': 314, 'hockey game': 326, 'beach': 345}",water cooler,causal,4.070136363636364,water cooler,water cooler,water cooler,water cooler,6.565,6.565,True,81,0.4090909090909091,7,1.0,2,"where would you find people gathered near liquid in a workplace?</s>['water cooler', 'opera', 'hospital', 'hockey game', 'beach']","where would you find people gathered near liquid in a workplace?</s>['water cooler', 'opera', 'hospital', 'hockey game', 'beach']||9. the correct answer is (a) water cooler. a water cooler is a place where you would find people gathered near liquid in a workplace. liquid is a substance that flows and has no fixed shape. water is a type of liquid that people drink. a water cooler is a device that provides cold water for drinking. an opera, a hospital, a hockey game, and a beach are not places where you would find people gathered near liquid in a workplace.||causal",4.110136363636364
6634,Sam loves to create art. Looking at other peoples work does what to him?,"['depresses', 'express yourself', 'inspires', 'enlightenment', 'creative']","Questions: Sam loves to create art.   Looking at other peoples work does what to him?, Choices: (A) depresses, (B) express yourself, (C) inspires, (D) enlightenment, (E) creative. What is the correct answer to the question 'Sam loves to create art.   Looking at other peoples work does what to him?' with the options depresses, express yourself, inspires, enlightenment creative? Provide a straightforward explanation. 
","1. The correct answer is **(C) inspires**. Sam loves to create art, so looking at other people's work does not depress him, but rather motivates him to improve his own skills and express his creativity. The other options are not relevant to the question.","1. the correct answer is **(c) inspires**. sam loves to create art, so looking at other people's work does not depress him, but rather motivates him to improve his own skills and express his creativity. the other options are not relevant to the question.

",{'inspires': 31},inspires,neutral,4.0143378378378385,inspires,inspires,inspires,inspires,6.565,6.565,True,44,0.35135135135135137,7,1.0,2,"sam loves to create art. looking at other peoples work does what to him?</s>['depresses', 'express yourself', 'inspires', 'enlightenment', 'creative']","sam loves to create art. looking at other peoples work does what to him?</s>['depresses', 'express yourself', 'inspires', 'enlightenment', 'creative']||1. the correct answer is **(c) inspires**. sam loves to create art, so looking at other people's work does not depress him, but rather motivates him to improve his own skills and express his creativity. the other options are not relevant to the question.||neutral",4.0543378378378385
6635,"The person saw the tomatoes were dying, what did he do next?","['feel stupid', 'eat fruit', 'thank god', 'water garden', 'run']","Questions: The person saw the tomatoes were dying, what did he do next?, Choices: (A) feel stupid, (B) eat fruit, (C) thank god, (D) water garden, (E) run. Given the question 'The person saw the tomatoes were dying, what did he do next?', which among the choices feel stupid, eat fruit, thank god, water garden run is the correct answer? Explain your reasoning using conditional statements.
","4. The person saw the tomatoes were dying, what did he do next? - The correct answer is (D) water garden. - The conditional statement is: If the person saw the tomatoes were dying, then he watered the garden. - The hypothesis is ""the person saw the tomatoes were dying"" and the conclusion is ""he watered the garden"". - The other choices do not logically follow from the hypothesis.","4. the person saw the tomatoes were dying, what did he do next?
- the correct answer is (d) water garden. 
- the conditional statement is: if the person saw the tomatoes were dying, then he watered the garden. 
- the hypothesis is ""the person saw the tomatoes were dying"" and the conclusion is ""he watered the garden"". 
- the other choices do not logically follow from the hypothesis.

",{'water garden': 93},water garden,if_else,4.516725,water garden,water garden,water garden,water garden,6.53,6.53,True,69,0.40625,7,1.0,1,"the person saw the tomatoes were dying, what did he do next?</s>['feel stupid', 'eat fruit', 'thank god', 'water garden', 'run']","the person saw the tomatoes were dying, what did he do next?</s>['feel stupid', 'eat fruit', 'thank god', 'water garden', 'run']||4. the person saw the tomatoes were dying, what did he do next? - the correct answer is (d) water garden. - the conditional statement is: if the person saw the tomatoes were dying, then he watered the garden. - the hypothesis is ""the person saw the tomatoes were dying"" and the conclusion is ""he watered the garden"". - the other choices do not logically follow from the hypothesis.||if_else",4.9167250000000005
6636,What does the best horse in the world win?,"['race track', 'kentucky derby', 'trophy', 'american southwest', 'triple crown']","Questions: What does the best horse in the world win?, Choices: (A) race track, (B) kentucky derby, (C) trophy, (D) american southwest, (E) triple crown. For the question 'What does the best horse in the world win?', what is the correct answer among the choices race track, kentucky derby, trophy, american southwest triple crown? Explain the cause-and-effect relationship between the question and your chosen answer.
","8. The correct answer is **(E) triple crown**. The best horse in the world wins the triple crown, which is a series of three prestigious horse races in the United States: the Kentucky Derby, the Preakness Stakes, and the Belmont Stakes. Only 13 horses have ever won the triple crown, making it a rare and remarkable achievement. The other choices are not correct because race track, kentucky derby, and trophy are not the names of the series, and american southwest is not a horse race.","8. the correct answer is **(e) triple crown**. the best horse in the world wins the triple crown, which is a series of three prestigious horse races in the united states: the kentucky derby, the preakness stakes, and the belmont stakes. only 13 horses have ever won the triple crown, making it a rare and remarkable achievement. the other choices are not correct because race track, kentucky derby, and trophy are not the names of the series, and american southwest is not a horse race.

","{'race track': 371, 'kentucky derby': 175, 'trophy': 403, 'american southwest': 447, 'triple crown': 31}",triple crown,causal,4.070100000000001,triple crown,triple crown,triple crown,triple crown,6.565,6.565,True,85,0.28,7,1.0,2,"what does the best horse in the world win?</s>['race track', 'kentucky derby', 'trophy', 'american southwest', 'triple crown']","what does the best horse in the world win?</s>['race track', 'kentucky derby', 'trophy', 'american southwest', 'triple crown']||8. the correct answer is **(e) triple crown**. the best horse in the world wins the triple crown, which is a series of three prestigious horse races in the united states: the kentucky derby, the preakness stakes, and the belmont stakes. only 13 horses have ever won the triple crown, making it a rare and remarkable achievement. the other choices are not correct because race track, kentucky derby, and trophy are not the names of the series, and american southwest is not a horse race.||causal",4.110100000000001
6637,"A cow is pretty boring, unless they jump over a moon in a what?","['nursery rhyme', 'stable', 'rural area', 'meat farm', 'northern california']","Questions: A cow is pretty boring, unless they jump over a moon in a what?, Choices: (A) nursery rhyme, (B) stable, (C) rural area, (D) meat farm, (E) northern california. What is the correct answer to the question 'A cow is pretty boring, unless they jump over a moon in a what?' with the options nursery rhyme, stable, rural area, meat farm northern california? Provide a straightforward explanation. 
","3. The correct answer is **(A) nursery rhyme**. A cow is pretty boring, unless they jump over a moon in a nursery rhyme. A nursery rhyme is a short and simple song or poem for children, often with a catchy rhyme or repetition. One example of a nursery rhyme that features a cow jumping over the moon is ""Hey Diddle Diddle"".","3. the correct answer is **(a) nursery rhyme**. a cow is pretty boring, unless they jump over a moon in a nursery rhyme. a nursery rhyme is a short and simple song or poem for children, often with a catchy rhyme or repetition. one example of a nursery rhyme that features a cow jumping over the moon is ""hey diddle diddle"".
",{'nursery rhyme': 31},nursery rhyme,neutral,4.0143378378378385,nursery rhyme,nursery rhyme,nursery rhyme,nursery rhyme,6.565,6.565,True,61,0.35135135135135137,7,1.0,2,"a cow is pretty boring, unless they jump over a moon in a what?</s>['nursery rhyme', 'stable', 'rural area', 'meat farm', 'northern california']","a cow is pretty boring, unless they jump over a moon in a what?</s>['nursery rhyme', 'stable', 'rural area', 'meat farm', 'northern california']||3. the correct answer is **(a) nursery rhyme**. a cow is pretty boring, unless they jump over a moon in a nursery rhyme. a nursery rhyme is a short and simple song or poem for children, often with a catchy rhyme or repetition. one example of a nursery rhyme that features a cow jumping over the moon is ""hey diddle diddle"".||neutral",4.0543378378378385
6638,What does a competent person do at work?,"['complemented', 'go on computer', 'acknowledgment', 'able to read', 'solve problems']","Questions: What does a competent person do at work?, Choices: (A) complemented, (B) go on computer, (C) acknowledgment, (D) able to read, (E) solve problems. Given the question 'What does a competent person do at work?', which among the choices complemented, go on computer, acknowledgment, able to read solve problems is the correct answer? Explain your reasoning using conditional statements.
","7. The correct answer is (E) solve problems. A competent person is someone who has the necessary skills, knowledge, and abilities to do something well. A problem is a situation that requires a solution or action. To solve a problem means to find a way to overcome or deal with a problem. A conditional statement for this question is: **If a person is competent, then he or she can solve problems at work.** This is because solving problems is an important skill for any job.","7. the correct answer is (e) solve problems. a competent person is someone who has the necessary skills, knowledge, and abilities to do something well. a problem is a situation that requires a solution or action. to solve a problem means to find a way to overcome or deal with a problem. a conditional statement for this question is: **if a person is competent, then he or she can solve problems at work.** this is because solving problems is an important skill for any job.

",{'solve problems': 29},solve problems,if_else,4.5166,solve problems,solve problems,solve problems,solve problems,6.53,6.53,True,85,0.16363636363636364,7,1.0,1,"what does a competent person do at work?</s>['complemented', 'go on computer', 'acknowledgment', 'able to read', 'solve problems']","what does a competent person do at work?</s>['complemented', 'go on computer', 'acknowledgment', 'able to read', 'solve problems']||7. the correct answer is (e) solve problems. a competent person is someone who has the necessary skills, knowledge, and abilities to do something well. a problem is a situation that requires a solution or action. to solve a problem means to find a way to overcome or deal with a problem. a conditional statement for this question is: **if a person is competent, then he or she can solve problems at work.** this is because solving problems is an important skill for any job.||if_else",4.916600000000001
6639,What does a virus primarily do to a person?,"['infect', 'reproduce', 'mutate', 'eat food', 'make computer malfunction']","Questions: What does a virus primarily do to a person?, Choices: (A) infect, (B) reproduce, (C) mutate, (D) eat food, (E) make computer malfunction. For the question 'What does a virus primarily do to a person?', what is the correct answer among the choices infect, reproduce, mutate, eat food make computer malfunction? Explain the cause-and-effect relationship between the question and your chosen answer.
",5. The correct answer is (A) infect. A virus primarily does to a person is infect them because a virus is a microscopic agent that can invade the cells of a person and cause diseases and symptoms.,"5. the correct answer is (a) infect. a virus primarily does to a person is infect them because a virus is a microscopic agent that can invade the cells of a person and cause diseases and symptoms.

",{'infect': 29},infect,causal,4.070100000000001,infect,infect,infect,infect,6.565,6.565,True,37,0.28,7,1.0,2,"what does a virus primarily do to a person?</s>['infect', 'reproduce', 'mutate', 'eat food', 'make computer malfunction']","what does a virus primarily do to a person?</s>['infect', 'reproduce', 'mutate', 'eat food', 'make computer malfunction']||5. the correct answer is (a) infect. a virus primarily does to a person is infect them because a virus is a microscopic agent that can invade the cells of a person and cause diseases and symptoms.||causal",4.110100000000001
6640,Where can you watch information on lizards?,"['on the back of a cereal box.', 'costa rica', 'garden', 'documentary', 'captivity']","Questions: Where can you watch information on lizards?, Choices: (A) on the back of a cereal box., (B) costa rica, (C) garden, (D) documentary, (E) captivity. What is the correct answer to the question 'Where can you watch information on lizards?' with the options on the back of a cereal box., costa rica, garden, documentary captivity? Provide a straightforward explanation. 
","1. The correct answer is **(D) documentary**. A documentary is a type of film or television program that provides factual information about a specific topic, such as lizards. You can watch documentaries on various platforms, such as TV channels, streaming services, or online videos. A documentary can show you different types of lizards, their habitats, behaviors, and adaptations.","1. the correct answer is **(d) documentary**. a documentary is a type of film or television program that provides factual information about a specific topic, such as lizards. you can watch documentaries on various platforms, such as tv channels, streaming services, or online videos. a documentary can show you different types of lizards, their habitats, behaviors, and adaptations.

",{'documentary': 31},documentary,neutral,4.014277777777779,documentary,documentary,documentary,documentary,6.565,6.565,True,58,0.2222222222222222,7,1.0,1,"where can you watch information on lizards?</s>['on the back of a cereal box.', 'costa rica', 'garden', 'documentary', 'captivity']","where can you watch information on lizards?</s>['on the back of a cereal box.', 'costa rica', 'garden', 'documentary', 'captivity']||1. the correct answer is **(d) documentary**. a documentary is a type of film or television program that provides factual information about a specific topic, such as lizards. you can watch documentaries on various platforms, such as tv channels, streaming services, or online videos. a documentary can show you different types of lizards, their habitats, behaviors, and adaptations.||neutral",4.114277777777779
